"","Month","Date","#OR","#RT","#Total","#Geo","MaxRt","MDRT","MaxLike","MDLike"
"3724","06","2020_06_25_03",50897,161041,211938,62,250656,100,189516,0
"3725","06","2020_06_25_04",49167,147839,197006,74,250655,83,14960,0
"3726","06","2020_06_25_05",48647,142879,191526,89,305489,63,11885,0
"3727","06","2020_06_25_06",49622,134907,184529,80,221914,40,12156,0
"3728","06","2020_06_25_07",55957,123938,179895,78,326446,19,14832,0
"3729","06","2020_06_25_08",53792,121834,175626,98,326690,15,8445,0
"3730","06","2020_06_25_09",55089,125774,180863,84,273196,15,9164,0
"3731","06","2020_06_25_10",58233,135150,193383,98,228596,17,12366,0
"3732","06","2020_06_25_11",62327,146343,208670,112,305443,17,31801,0
"3733","06","2020_06_25_12",63576,154996,218572,117,393515,22,24343,0
"3734","06","2020_06_25_13",65779,159482,225261,110,396207,22,360669,0
"3735","06","2020_06_25_14",69143,161019,230162,95,214879,19,384719,0
"3736","06","2020_06_25_15",69478,161714,231192,91,250627,21,39887,0
"3737","06","2020_06_25_16",69034,165954,234988,95,211818,27,16027,0
"3738","06","2020_06_25_17",67085,164690,231775,91,234117,29,13144,0
"3739","06","2020_06_25_18",65356,163144,228500,84,248623,32,24955,0
"3740","06","2020_06_25_19",62826,167950,230776,74,393485,42,53976,0
"3741","06","2020_06_25_20",43176,119388,162564,66,250618,41,277693,0
"3742","06","2020_06_25_21",24446,75593,100039,21,211851,51,406,0
"3743","06","2020_06_25_22",60784,164136,224920,84,228034,51,159808,0
"3744","06","2020_06_25_23",56938,164823,221761,90,332113,72,351934,0
"3745","06","2020_06_26_00",53145,167248,220393,69,250606,102,21732,0
"3746","06","2020_06_26_01",51840,169160,221000,69,250602,122,27381,0
"3747","06","2020_06_26_02",49938,169520,219458,71,250604,136,26027,0
"3748","06","2020_06_26_03",47672,167806,215478,63,396352,179,58133,0
"3749","06","2020_06_26_04",47635,164544,212179,64,228594,169,19100,0
"3750","06","2020_06_26_05",46169,152346,198515,70,231416,104,882693,0
"3751","06","2020_06_26_06",49039,140442,189481,63,332089,55,7205,0
"3752","06","2020_06_26_07",55506,134615,190121,88,250596,26,7475,0
"3753","06","2020_06_26_08",18809,54839,73648,22,228588,25,444,0
"3754","06","2020_06_26_09",53987,136831,190818,91,332076,26,64445,0
"3755","06","2020_06_26_10",56146,141905,198051,90,239154,25,18187,0
"3756","06","2020_06_26_11",59240,155266,214506,103,332068,31,51846,0
"3757","06","2020_06_26_12",61759,164198,225957,94,231435,38,80395,0
"3758","06","2020_06_26_13",63727,173693,237420,78,231430,43,15440,0
"3759","06","2020_06_26_14",66263,175622,241885,88,255093,39,41562,0
"3760","06","2020_06_26_15",70436,182566,253002,81,332045,38,44129,0
"3761","06","2020_06_26_16",56670,147542,204212,87,250578,38,15166,0
"3762","06","2020_06_26_17",40502,114527,155029,41,231440,45,5417,0
"3763","06","2020_06_26_18",61977,174565,236542,94,393401,54,25238,0
"3764","06","2020_06_26_19",61003,169831,230834,99,393405,53,14181,0
"3765","06","2020_06_26_20",60891,168106,228997,73,393408,56,24731,0
"3766","06","2020_06_26_21",23146,73539,96685,27,250565,57,104,0
"3767","06","2020_06_26_22",59674,168231,227905,77,231419,62,9632,0
"3768","06","2020_06_26_23",55800,162574,218374,79,332002,72,149733,0
"3769","06","2020_06_27_00",56695,158787,215482,76,231409,68,11336,0
"3770","06","2020_06_27_01",53683,161076,214759,87,250552,73,564058,0
"3771","06","2020_06_27_02",51070,162688,213758,77,231438,90,11587,0
"3772","06","2020_06_27_03",49877,155429,205306,69,231434,93,5744,0
"3773","06","2020_06_27_04",50064,144789,194853,69,231431,74,10666,0
"3774","06","2020_06_27_05",46620,134922,181542,65,331952,67,30983,0
"3775","06","2020_06_27_06",45986,127245,173231,74,234050,48,21448,0
"3776","06","2020_06_27_07",50838,120031,170869,69,231423,27,7854,0
"3777","06","2020_06_27_08",15885,49396,65281,20,331939,26,175,0
"3778","06","2020_06_27_09",47625,121397,169022,96,250537,23,19502,0
"3779","06","2020_06_27_10",48617,132595,181212,86,231428,26,24690,0
"3780","06","2020_06_27_11",51716,141310,193026,89,231427,33,21499,0
"3781","06","2020_06_27_12",54324,152489,206813,77,328783,41,5623,0
"3782","06","2020_06_27_13",56392,157296,213688,81,232239,41,19557,0
"3783","06","2020_06_27_14",58934,157690,216624,100,250533,39,40189,0
"3784","06","2020_06_27_15",59269,163789,223058,109,393307,49,81522,0
"3785","06","2020_06_27_16",59993,163740,223733,121,231412,44,30708,0
"3786","06","2020_06_27_17",59918,164493,224411,98,250524,48,64375,0
"3787","06","2020_06_27_18",58882,159511,218393,93,356962,45,554430,0
"3788","06","2020_06_27_19",58087,153238,211325,87,231398,43,73340,0
"3789","06","2020_06_27_20",55973,156550,212523,96,231438,63,22596,0
"3790","06","2020_06_27_21",55650,155169,210819,101,239085,64,119640,0
"3791","06","2020_06_27_22",54555,151471,206025,115,250517,64,32208,0
"3792","06","2020_06_27_23",19173,68363,87536,35,393248,85,279,0
"3793","06","2020_06_28_00",50593,154800,205393,115,356912,92,17602,0
"3794","06","2020_06_28_01",47673,157996,205669,110,250500,128,113361,0
"3795","06","2020_06_28_02",45472,156399,201871,132,231419,148,17549,0
"3796","06","2020_06_28_03",44648,153554,198202,106,331772,149,13591,0
"3797","06","2020_06_28_04",43388,144762,188150,63,358925,113,14434,0
"3798","06","2020_06_28_05",42831,132752,175583,67,273381,69,82133,0
"3799","06","2020_06_28_06",15132,53040,68172,15,358912,53,108,0
"3800","06","2020_06_28_07",49428,119773,169201,78,231414,26,13189,0
"3801","06","2020_06_28_08",44423,115794,160217,75,232180,26,62127,0
"3802","06","2020_06_28_09",44497,113897,158394,79,231400,24,13099,0
"3803","06","2020_06_28_10",47534,123614,171148,82,358871,27,38796,0
"3804","06","2020_06_28_11",51054,137227,188281,92,231418,33,21313,0
"3805","06","2020_06_28_12",53723,147612,201335,100,250480,36,13186,0
"3806","06","2020_06_28_13",55532,163272,218804,96,250112,49,17577,0
"3807","06","2020_06_28_14",54907,170720,225627,83,292241,65,98035,0
"3808","06","2020_06_28_15",54531,175364,229895,92,357123,88,14895,0
"3809","06","2020_06_28_16",53999,175565,229564,86,250109,102,29157,0
"3810","06","2020_06_28_17",51273,180369,231642,100,250469,160,28242,0
"3811","06","2020_06_28_18",51381,172812,224193,103,255172,147,58289,0
"3812","06","2020_06_28_19",53297,167741,221038,81,250126,103,75514,0
"3813","06","2020_06_28_20",51805,168529,220334,88,250106,122,77296,0
"3814","06","2020_06_28_21",18053,72629,90682,23,228577,155,475,0
"3815","06","2020_06_28_22",49881,167575,217456,71,358848,150,491813,0
"3816","06","2020_06_28_23",48750,162266,211016,67,326942,149,65009,0
"3817","06","2020_06_29_00",48458,159277,207735,86,250109,145,108471,0
"3818","06","2020_06_29_01",47329,161127,208455,71,331616,137,36789,0
"3819","06","2020_06_29_02",17222,69296,86518,27,250437,179,197,0
"3820","06","2020_06_29_03",45560,151843,197403,75,250440,131,5857,0
"3821","06","2020_06_29_04",44736,151486,196222,67,331586,153,23464,0
"3822","06","2020_06_29_05",45097,142900,187997,77,331575,98,7085,0
"3823","06","2020_06_29_06",46469,137320,183789,88,331561,63,56097,0
"3824","06","2020_06_29_07",53040,126951,179991,65,331563,27,339554,0
"3825","06","2020_06_29_08",51483,121239,172722,75,331561,20,33880,0
"3826","06","2020_06_29_09",52478,122562,175040,83,250090,17,31753,0
"3827","06","2020_06_29_10",55372,130156,185528,109,331525,19,42540,0
"3828","06","2020_06_29_11",57586,141467,199053,91,250093,24,11273,0
"3829","06","2020_06_29_12",60990,151433,212423,95,393062,27,12585,0
"3830","06","2020_06_29_13",63308,157935,221243,91,393066,29,111036,0
"3831","06","2020_06_29_14",64505,159399,223904,90,331508,28,59859,0
"3832","06","2020_06_29_15",64975,159624,224599,89,396403,27,66472,0
"3833","06","2020_06_29_16",64270,166402,230672,102,250541,33,32572,0
"3834","06","2020_06_29_17",62443,165269,227712,104,292213,36,36474,0
"3835","06","2020_06_29_18",63154,165715,228869,103,250101,37,23576,0
"3836","06","2020_06_29_19",63574,162690,226264,83,273304,31,61972,0
"3837","06","2020_06_29_20",24734,71647,96381,20,238865,31,75,0
"3838","06","2020_06_29_21",65544,164228,229772,80,250571,34,44967,0
"3839","06","2020_06_29_22",65601,162516,228117,87,250097,39,104492,0
"3840","06","2020_06_29_23",64989,163081,228070,83,250114,49,27414,0
"3841","06","2020_06_30_00",61544,160567,222111,85,331446,51,12048,0
"3842","06","2020_06_30_01",57935,166356,224291,74,393034,74,364098,0
"3843","06","2020_06_30_02",55313,164115,219428,69,250098,80,375849,0
"3844","06","2020_06_30_03",54495,155672,210167,64,250532,75,20981,0
"3845","06","2020_06_30_04",54061,145130,199191,75,331413,56,10836,0
"3846","06","2020_06_30_05",53178,138966,192144,87,358755,43,51373,0
"3847","06","2020_06_30_06",54866,135261,190127,59,396327,27,25008,0
"3848","06","2020_06_30_07",58024,137837,195861,83,392994,20,15292,0
"3849","06","2020_06_30_08",56782,135835,192617,85,396150,21,24219,0
"3850","06","2020_06_30_09",58723,134315,193038,81,250096,19,28598,0
"3851","06","2020_06_30_10",60294,140102,200396,84,396577,21,25332,0
"3852","06","2020_06_30_11",62433,149000,211433,87,250478,23,21740,0
"3853","06","2020_06_30_12",64629,157641,222270,105,331345,28,57039,0
"3854","06","2020_06_30_13",66099,162048,228147,95,326593,27,58262,0
"3855","06","2020_06_30_14",68192,165421,233613,88,392941,26,43838,0
"3856","06","2020_06_30_15",68267,170937,239204,95,250099,29,13519,0
"3857","06","2020_06_30_16",27959,81846,109805,31,331325,31,214,0
"3858","06","2020_06_30_17",64113,174782,238895,81,250103,46,24781,0
"3859","06","2020_06_30_18",63310,170230,233540,81,326598,42,77049,0
"3860","06","2020_06_30_19",63236,163573,226809,99,392930,36,19811,0
"3861","06","2020_06_30_20",61677,162544,224221,79,250100,40,35152,0
"3862","06","2020_06_30_21",61046,162522,223568,83,392919,44,35232,0
"3863","06","2020_06_30_22",59530,161844,221374,84,250097,56,305937,0
"3864","06","2020_06_30_23",59559,163082,222641,95,250100,65,80368,0
"3865","07","2020_07_01_00",55538,159284,214822,77,331248,68,28981,0
"3866","07","2020_07_01_01",54345,159705,214050,94,249826,77,31387,0
"3867","07","2020_07_01_02",51866,160993,212859,76,392888,104,53756,0
"3868","07","2020_07_01_03",50135,157383,207518,86,392889,106,30911,0
"3869","07","2020_07_01_04",49062,149813,198875,83,331230,86,21044,0
"3870","07","2020_07_01_05",48319,142156,190475,70,392887,65,7272,0
"3871","07","2020_07_01_06",50315,135533,185848,78,249578,40,9091,0
"3872","07","2020_07_01_07",55403,131872,187275,68,274825,25,20569,0
"3873","07","2020_07_01_08",53428,129750,183178,110,249811,22,119230,0
"3874","07","2020_07_01_09",53130,131186,184316,109,392837,23,23757,0
"3875","07","2020_07_01_10",54516,140771,195287,91,249728,30,29379,0
"3876","07","2020_07_01_11",59391,151495,210886,84,271939,31,22316,0
"3877","07","2020_07_01_12",61597,156602,218199,97,249818,30,28213,0
"3878","07","2020_07_01_13",64569,158989,223558,96,249830,28,156385,0
"3879","07","2020_07_01_14",65870,163708,229578,85,249805,30,52046,0
"3880","07","2020_07_01_15",67094,163486,230580,97,331145,26,35193,0
"3881","07","2020_07_01_16",66080,164960,231040,89,325554,28,42091,0
"3882","07","2020_07_01_17",61958,164070,226028,107,358581,34,78152,0
"3883","07","2020_07_01_18",62001,160692,222693,77,331110,32,16501,0
"3884","07","2020_07_01_19",63231,161413,224644,89,249787,32,111148,0
"3885","07","2020_07_01_20",62741,160581,223322,83,389809,35,34328,0
"3886","07","2020_07_01_21",61833,158996,220829,80,392828,34,218857,0
"3887","07","2020_07_01_22",60613,157039,217652,89,249803,41,11948,0
"3888","07","2020_07_01_23",58380,154855,213235,89,250348,48,57034,0
"3889","07","2020_07_02_00",55542,157736,213278,85,249828,64,1067362,0
"3890","07","2020_07_02_01",53983,162536,216519,90,249621,82,53125,0
"3891","07","2020_07_02_02",51443,161472,212915,95,325492,105,13642,0
"3892","07","2020_07_02_03",50354,158388,208742,72,358540,104,43739,0
"3893","07","2020_07_02_04",17051,63896,80947,26,358546,102,65,0
"3894","07","2020_07_02_05",47151,143313,190464,85,249819,80,39288,0
"3895","07","2020_07_02_06",48423,137014,185437,86,249696,46,20053,0
"3896","07","2020_07_02_07",54493,128190,182683,78,325314,24,40483,0
"3897","07","2020_07_02_08",51838,122574,174412,92,325010,19,6112,0
"3898","07","2020_07_02_09",53553,125006,178559,94,249637,18,15965,0
"3899","07","2020_07_02_10",55115,136430,191545,100,249694,25,9033,0
"3900","07","2020_07_02_11",57685,147559,205244,89,358484,28,60369,0
"3901","07","2020_07_02_12",54166,135471,189637,84,249675,28,13055,0
"3902","07","2020_07_02_13",65281,158497,223778,95,330930,28,52294,0
"3903","07","2020_07_02_14",65423,162153,227576,97,250259,32,12907,0
"3904","07","2020_07_02_15",66740,159827,226567,98,250258,28,14728,0
"3905","07","2020_07_02_16",65525,161982,227507,82,355805,32,44667,0
"3906","07","2020_07_02_17",63530,165545,229075,113,330899,38,24470,0
"3907","07","2020_07_02_18",62747,165230,227977,75,249659,43,42617,0
"3908","07","2020_07_02_19",62461,161445,223906,93,330865,40,132030,0
"3909","07","2020_07_02_20",60802,159323,220125,82,249692,43,37443,0
"3910","07","2020_07_02_21",23421,70563,93984,21,304845,37,72,0
"3911","07","2020_07_02_22",57892,155886,213778,82,250217,49,28115,0
"3912","07","2020_07_02_23",57311,155064,212375,76,330827,57,243197,0
"3913","07","2020_07_03_00",55216,153170,208386,89,330813,60,39722,0
"3914","07","2020_07_03_01",52598,155747,208345,88,330809,70,15338,0
"3915","07","2020_07_03_02",51547,155442,206989,69,249772,82,65011,0
"3916","07","2020_07_03_03",50402,155119,205521,61,330786,107,174456,0
"3917","07","2020_07_03_04",49889,146312,196201,93,249855,81,24982,0
"3918","07","2020_07_03_05",48866,136796,185662,63,249821,62,27102,0
"3919","07","2020_07_03_06",50140,129059,179199,81,458688,35,30269,0
"3920","07","2020_07_03_07",55706,120232,175938,89,249829,19,8657,0
"3921","07","2020_07_03_08",52723,117065,169788,87,326132,16,14299,0
"3922","07","2020_07_03_09",54118,119178,173296,96,330734,16,10815,0
"3923","07","2020_07_03_10",57301,133962,191263,85,249854,24,19125,0
"3924","07","2020_07_03_11",57672,145830,203502,93,249912,33,75620,0
"3925","07","2020_07_03_12",61394,153923,215317,96,249866,34,37477,0
"3926","07","2020_07_03_13",62398,156890,219288,87,330709,36,427567,0
"3927","07","2020_07_03_14",62169,164181,226350,81,249885,47,70781,0
"3928","07","2020_07_03_15",23662,72966,96628,30,249901,49,55,0
"3929","07","2020_07_03_16",61791,166773,228564,133,325555,47,526462,0
"3930","07","2020_07_03_17",61516,162840,224356,106,392560,42,34546,0
"3931","07","2020_07_03_18",58183,164507,222690,92,358303,55,284996,0
"3932","07","2020_07_03_19",57241,165239,222480,96,249943,65,38957,0
"3933","07","2020_07_03_20",55866,160989,216855,91,249964,64,287289,0
"3934","07","2020_07_03_21",55155,161794,216949,93,249976,78,37479,0
"3935","07","2020_07_03_22",54648,160205,214853,82,249982,80,631351,0
"3936","07","2020_07_03_23",53237,156611,209848,86,325434,85,27141,0
"3937","07","2020_07_04_00",50430,156036,206466,88,330601,94,66075,0
"3938","07","2020_07_04_01",48750,159678,208428,75,249998,119,22282,0
"3939","07","2020_07_04_02",49610,161529,211139,75,250004,124,86643,0
"3940","07","2020_07_04_03",49829,160433,210262,73,250008,142,59023,0
"3941","07","2020_07_04_04",47588,150503,198091,61,325638,132,27671,0
"3942","07","2020_07_04_05",46247,140079,186326,93,250030,95,47953,0
"3943","07","2020_07_04_06",46448,131728,178176,69,250037,48,11248,0
"3944","07","2020_07_04_07",51027,128690,179717,79,358255,34,53402,0
"3945","07","2020_07_04_08",48028,125623,173651,98,250048,32,12824,0
"3946","07","2020_07_04_09",49167,124060,173227,104,250057,27,128214,0
"3947","07","2020_07_04_10",51396,128541,179937,99,250059,27,15933,0
"3948","07","2020_07_04_11",52367,138893,191260,103,330514,37,21989,0
"3949","07","2020_07_04_12",54259,146173,200432,114,249673,41,98068,0
"3950","07","2020_07_04_13",55690,152428,208118,113,330512,43,22088,0
"3951","07","2020_07_04_14",20712,64033,84745,22,250064,41,218,0
"3952","07","2020_07_04_15",56926,159117,216043,125,330499,54,20793,0
"3953","07","2020_07_04_16",55442,162912,218354,95,250074,73,27841,0
"3954","07","2020_07_04_17",55595,156979,212574,107,330482,63,71613,0
"3955","07","2020_07_04_18",54145,153839,207984,113,250097,64,72299,0
"3956","07","2020_07_04_19",52883,150324,203207,111,250101,71,173960,0
"3957","07","2020_07_04_20",51155,148946,200101,124,325565,77,118291,0
"3958","07","2020_07_04_21",51063,150972,202035,96,274891,85,36335,0
"3959","07","2020_07_04_22",51970,151352,203322,124,250130,90,17552,0
"3960","07","2020_07_04_23",51943,147496,199439,94,250132,87,26804,0
"3961","07","2020_07_05_00",49507,143838,193345,99,392385,90,18596,0
"3962","07","2020_07_05_01",46855,139895,186750,105,392374,95,7933,0
"3963","07","2020_07_05_02",45593,141654,187247,96,250117,110,25041,0
"3964","07","2020_07_05_03",43899,138539,182438,84,392368,119,71034,0
"3965","07","2020_07_05_04",41934,132375,174309,65,275016,110,12966,0
"3966","07","2020_07_05_05",41209,122941,164150,81,358148,88,12238,0
"3967","07","2020_07_05_06",41603,119925,161528,94,389578,61,47828,0
"3968","07","2020_07_05_07",48280,119705,167985,45,250148,34,26263,0
"3969","07","2020_07_05_08",46752,121248,168000,83,392337,33,9133,0
"3970","07","2020_07_05_09",47469,121333,168802,67,392318,28,7962,0
"3971","07","2020_07_05_10",49336,121895,171231,81,325139,27,27190,0
"3972","07","2020_07_05_11",50753,131246,181999,103,250172,32,61026,0
"3973","07","2020_07_05_12",52486,143763,196249,115,250176,40,252786,0
"3974","07","2020_07_05_13",53042,156898,209940,89,358119,54,40049,0
"3975","07","2020_07_05_14",53352,162491,215843,94,250186,74,16597,0
"3976","07","2020_07_05_15",54732,165279,220011,76,275289,81,14714,0
"3977","07","2020_07_05_16",54490,165691,220181,97,389616,79,45261,0
"3978","07","2020_07_05_17",53330,164936,218266,98,330294,85,353389,0
"3979","07","2020_07_05_18",54116,161469,215585,64,330284,78,61079,0
"3980","07","2020_07_05_19",53543,158751,212294,88,250216,81,29186,0
"3981","07","2020_07_05_20",51320,162468,213788,57,250219,111,91619,0
"3982","07","2020_07_05_21",53530,158348,211878,68,249712,91,36026,0
"3983","07","2020_07_05_22",51329,163295,214624,82,392275,121,28389,0
"3984","07","2020_07_05_23",50533,159396,209929,66,250218,136,194222,0
"3985","07","2020_07_06_00",50330,155224,205554,75,250217,116,382530,0
"3986","07","2020_07_06_01",51503,162150,213653,67,325123,136,26153,0
"3987","07","2020_07_06_02",48829,166991,215820,54,392246,197,58295,0
"3988","07","2020_07_06_03",46214,161946,208160,60,250216,149,24848,0
"3989","07","2020_07_06_04",41221,145968,187189,54,250223,98,22849,0
"3990","07","2020_07_06_05",46299,145769,192068,53,278149,76,28159,0
"3991","07","2020_07_06_06",47973,137994,185967,70,250220,51,103901,0
"3992","07","2020_07_06_07",53537,129369,182906,62,330179,27,178138,0
"3993","07","2020_07_06_08",51851,124578,176429,66,325352,22,67315,0
"3994","07","2020_07_06_09",52922,125357,178279,68,250229,21,36110,0
"3995","07","2020_07_06_10",55283,133958,189241,65,389482,25,11303,0
"3996","07","2020_07_06_11",56801,148602,205403,80,250227,35,36796,0
"3997","07","2020_07_06_12",57539,160284,217823,76,234726,47,85240,0
"3998","07","2020_07_06_13",58756,170383,229139,97,330144,54,41389,0
"3999","07","2020_07_06_14",60290,174236,234526,88,249779,56,90955,0
"4000","07","2020_07_06_15",59630,173699,233329,72,250225,58,30050,0
"4001","07","2020_07_06_16",59946,177329,237275,65,330130,64,31533,0
"4002","07","2020_07_06_17",57227,171887,229114,80,250227,68,83896,0
"4003","07","2020_07_06_18",53533,172665,226198,56,250227,123,20208,0
"4004","07","2020_07_06_19",54539,175355,229894,72,250228,133,14785,0
"4005","07","2020_07_06_20",51532,178733,230265,52,249591,174,17706,0
"4006","07","2020_07_06_21",50528,178046,228574,54,274712,160,61678,0
"4007","07","2020_07_06_22",59565,169849,229414,49,250232,115,129859,0
"4008","07","2020_07_06_23",19901,80126,100027,20,250229,200,891,0
"4009","07","2020_07_08_00",56762,163585,220347,74,389768,67,32014,0
"4010","07","2020_07_08_01",56760,161791,218551,79,389987,65,24274,0
"4011","07","2020_07_08_02",52800,161066,213866,56,250231,90,44297,0
"4012","07","2020_07_08_03",50620,159731,210351,50,329902,105,116178,0
"4013","07","2020_07_08_04",50394,147243,197637,75,329899,72,43558,0
"4014","07","2020_07_08_05",49623,141637,191260,69,250231,60,22410,0
"4015","07","2020_07_08_06",50494,133721,184215,64,304395,35,77237,0
"4016","07","2020_07_08_07",57165,124812,181977,67,329882,19,86011,0
"4017","07","2020_07_08_08",53752,125043,178795,72,291390,18,10394,0
"4018","07","2020_07_08_09",54935,127574,182509,70,264301,17,25835,0
"4019","07","2020_07_08_10",56436,136318,192754,87,250224,20,15305,0
"4020","07","2020_07_08_11",57331,147676,205007,70,234544,29,192779,0
"4021","07","2020_07_08_12",61312,156006,217318,92,291379,30,7449,0
"4022","07","2020_07_08_13",66416,160396,226812,81,249580,30,37712,0
"4023","07","2020_07_08_14",67048,165236,232284,84,250225,36,602013,0
"4024","07","2020_07_08_15",67681,165437,233118,89,329819,31,133660,0
"4025","07","2020_07_08_16",68963,168355,237318,68,329815,33,141291,0
"4026","07","2020_07_08_17",65492,167272,232764,82,250207,40,48427,0
"4027","07","2020_07_08_18",21076,72546,93622,19,250203,85,147,0
"4028","07","2020_07_08_19",60724,170839,231563,64,250206,61,27026,0
"4029","07","2020_07_08_20",58696,166822,225518,65,249759,63,12531,0
"4030","07","2020_07_08_21",56281,163911,220192,46,234780,72,22355,0
"4031","07","2020_07_08_22",57935,167169,225104,92,250208,68,41201,0
"4032","07","2020_07_08_23",55008,158843,213851,75,395144,77,601623,0
"4033","07","2020_07_09_00",51586,157873,209459,77,250201,90,176068,0
"4034","07","2020_07_09_01",49362,158204,207566,55,250197,111,68942,0
"4035","07","2020_07_09_02",50226,160899,211125,65,326667,117,36769,0
"4036","07","2020_07_09_03",49168,153538,202706,86,250190,108,22415,0
"4037","07","2020_07_09_04",48578,144236,192814,121,391931,76,90279,0
"4038","07","2020_07_09_05",48586,135685,184271,69,250192,57,46842,0
"4039","07","2020_07_09_06",48748,129097,177845,81,326173,36,520600,0
"4040","07","2020_07_09_07",55121,120601,175722,71,250186,19,23446,0
"4041","07","2020_07_09_08",52921,119607,172528,91,234811,17,18451,0
"4042","07","2020_07_09_09",54983,122196,177179,116,250185,17,21889,0
"4043","07","2020_07_09_10",55870,132137,188007,107,234787,23,32442,0
"4044","07","2020_07_09_11",57289,143996,201285,82,391904,29,61576,0
"4045","07","2020_07_09_12",58786,151206,209992,90,329632,34,12322,0
"4046","07","2020_07_09_13",61526,157567,219093,92,250186,31,360772,0
"4047","07","2020_07_09_14",62782,156668,219450,125,254615,31,204248,0
"4048","07","2020_07_09_15",62521,153520,216041,107,246986,27,20117,0
"4049","07","2020_07_09_16",63997,156336,220333,115,325687,26,10120,0
"4050","07","2020_07_09_17",58837,154293,213130,114,389908,35,134853,0
"4051","07","2020_07_09_18",57365,153397,210762,98,250175,37,41645,0
"4052","07","2020_07_09_19",58048,149436,207484,102,394761,32,121413,0
"4053","07","2020_07_09_20",58621,149700,208321,76,326011,32,10606,0
"4054","07","2020_07_09_21",18675,52261,70936,25,250167,21,84,0
"4055","07","2020_07_09_22",59034,156001,215035,72,325460,41,17461,0
"4056","07","2020_07_09_23",54601,158790,213391,67,249674,58,29678,0
"4057","07","2020_07_10_00",52908,156011,208919,80,250166,60,54783,0
"4058","07","2020_07_10_01",50595,156275,206870,70,250168,65,9571,0
"4059","07","2020_07_10_02",51203,155438,206641,60,250166,78,261785,0
"4060","07","2020_07_10_03",48899,147079,195978,82,250166,80,11937,0
"4061","07","2020_07_10_04",47314,142446,189760,70,389877,76,22440,0
"4062","07","2020_07_10_05",45433,140021,185454,61,234636,56,14186,0
"4063","07","2020_07_10_06",46024,133487,179511,69,250162,42,14549,0
"4064","07","2020_07_10_07",53111,131205,184316,73,391784,33,58432,0
"4065","07","2020_07_10_08",51130,129586,180716,107,234689,29,25758,0
"4066","07","2020_07_10_09",52186,129227,181413,74,249649,26,20905,0
"4067","07","2020_07_10_10",53176,135707,188883,65,329492,29,103725,0
"4068","07","2020_07_10_11",54651,146040,200691,82,302866,36,113095,0
"4069","07","2020_07_10_12",58546,149822,208368,81,250154,34,72451,0
"4070","07","2020_07_10_13",60368,154751,215119,73,325296,34,42884,0
"4071","07","2020_07_10_14",61164,157922,219086,96,250151,37,85827,0
"4072","07","2020_07_10_15",62565,162319,224884,79,247494,39,18695,0
"4073","07","2020_07_10_16",62469,160078,222547,96,250161,38,239980,0
"4074","07","2020_07_10_17",20179,58557,78736,20,250162,31,1168,0
"4075","07","2020_07_10_18",18962,56934,75896,10,159161,31,83,0
"4076","07","2020_07_10_19",58395,154998,213393,70,250165,38,89470,0
"4077","07","2020_07_10_20",57090,154448,211538,84,304142,45,31595,0
"4078","07","2020_07_10_21",56022,153652,209674,69,250155,49,20361,0
"4079","07","2020_07_10_22",54145,155031,209176,75,250162,64,118625,0
"4080","07","2020_07_10_23",51888,153001,204889,73,488789,74,45852,0
"4081","07","2020_07_11_00",50959,152794,203753,90,249327,86,42175,0
"4082","07","2020_07_11_01",50280,153115,203395,82,325631,85,99551,0
"4083","07","2020_07_11_02",48068,152853,200921,70,250159,99,88952,0
"4084","07","2020_07_11_03",46228,149787,196015,80,326534,113,26803,0
"4085","07","2020_07_11_04",44217,143426,187643,67,250162,116,23565,0
"4086","07","2020_07_11_05",43802,138247,182049,65,329359,94,6215,0
"4087","07","2020_07_11_06",43290,132150,175440,61,329359,69,97653,0
"4088","07","2020_07_11_07",48135,128800,176935,80,249869,37,68249,0
"4089","07","2020_07_11_08",44692,125101,169793,74,304089,38,37773,0
"4090","07","2020_07_11_09",45684,121561,167245,74,250162,32,22072,0
"4091","07","2020_07_11_10",46501,126015,172516,86,249590,35,141420,0
"4092","07","2020_07_11_11",49012,138165,187177,87,249635,41,26402,0
"4093","07","2020_07_11_12",50025,152103,202128,104,329326,71,41233,0
"4094","07","2020_07_11_13",52496,155967,208463,62,250154,59,11928,0
"4095","07","2020_07_11_14",53739,156551,210290,89,250153,60,169627,0
"4096","07","2020_07_11_15",55778,157068,212846,101,249651,53,19719,0
"4097","07","2020_07_11_16",55238,159121,214359,93,326402,59,32553,0
"4098","07","2020_07_11_17",58950,164814,223764,93,250153,81,36164,0
"4099","07","2020_07_11_18",55493,154310,209803,96,391615,80,74210,0
"4100","07","2020_07_11_19",42992,121802,164794,60,325113,95,69374,0
"4101","07","2020_07_11_20",42623,123269,165892,75,249727,96,201387,0
"4102","07","2020_07_11_21",42356,123552,165908,76,234724,95,72425,0
"4103","07","2020_07_11_22",8,3,11,1,28,0,1,0
"4104","07","2020_07_11_23",42535,123821,166356,64,326629,105,53662,0
"4105","07","2020_07_12_00",41683,124121,165804,71,249643,122,193881,0
"4106","07","2020_07_12_01",40823,124752,165575,64,249818,137,67324,0
"4107","07","2020_07_12_02",40140,126138,166278,69,249665,146,14156,0
"4108","07","2020_07_12_03",40135,125549,165684,58,325051,136,17183,0
"4109","07","2020_07_12_04",40219,125738,165957,55,247331,124,183502,0
"4110","07","2020_07_12_05",39804,124808,164612,64,326741,103,99846,0
"4111","07","2020_07_12_06",40935,121191,162126,39,249643,75,23981,0
