Date_Created,Tweet_ID,Language
Thu Feb 27 02:23:43 +0000 2020,1232853788408479744,en
Thu Feb 27 02:25:15 +0000 2020,1232854174485774336,en
Thu Feb 27 02:26:18 +0000 2020,1232854441759408128,en
Thu Feb 27 02:28:49 +0000 2020,1232855073501270017,en
Thu Feb 27 02:29:25 +0000 2020,1232855222956875776,en
Thu Feb 27 02:30:07 +0000 2020,1232855398580805632,en
Thu Feb 27 02:31:07 +0000 2020,1232855652008988674,en
Thu Feb 27 02:32:01 +0000 2020,1232855880103686144,en
Thu Feb 27 02:32:59 +0000 2020,1232856120898834432,en
Thu Feb 27 02:34:54 +0000 2020,1232856602694184963,en
Thu Feb 27 02:35:10 +0000 2020,1232856670100951042,en
Thu Feb 27 02:36:16 +0000 2020,1232856949718474753,en
Thu Feb 27 02:36:32 +0000 2020,1232857015191515137,en
Thu Feb 27 02:37:45 +0000 2020,1232857323598643200,en
Thu Feb 27 02:38:31 +0000 2020,1232857514246426624,en
Thu Feb 27 02:38:43 +0000 2020,1232857563726630912,en
Thu Feb 27 02:39:12 +0000 2020,1232857687483985920,en
Thu Feb 27 02:41:33 +0000 2020,1232858278692106241,en
Thu Feb 27 02:42:03 +0000 2020,1232858403157893120,en
Thu Feb 27 02:45:37 +0000 2020,1232859303263866882,en
Thu Feb 27 02:48:27 +0000 2020,1232860015674953728,en
Thu Feb 27 02:49:52 +0000 2020,1232860372505223169,en
Thu Feb 27 02:50:26 +0000 2020,1232860511546609671,und
Thu Feb 27 02:52:15 +0000 2020,1232860971955130368,en
Thu Feb 27 02:55:30 +0000 2020,1232861787118284804,en
Thu Feb 27 02:57:15 +0000 2020,1232862226836443136,en
Thu Feb 27 02:57:25 +0000 2020,1232862270205489152,en
Thu Feb 27 02:59:32 +0000 2020,1232862802802425856,en
Thu Feb 27 02:59:53 +0000 2020,1232862891520360449,en
Thu Feb 27 03:02:51 +0000 2020,1232863639033401344,en
Thu Feb 27 03:03:53 +0000 2020,1232863897004257280,en
Thu Feb 27 03:05:00 +0000 2020,1232864178307661825,en
Thu Feb 27 03:05:51 +0000 2020,1232864394347831296,en
Thu Feb 27 03:06:17 +0000 2020,1232864501965479937,en
Thu Feb 27 03:07:32 +0000 2020,1232864817788010497,en
Thu Feb 27 03:09:08 +0000 2020,1232865218809565184,en
Thu Feb 27 03:09:27 +0000 2020,1232865299621244929,en
Thu Feb 27 03:11:08 +0000 2020,1232865721815728128,en
Thu Feb 27 03:11:30 +0000 2020,1232865814862319620,en
Thu Feb 27 03:15:52 +0000 2020,1232866913270845440,es
Thu Feb 27 03:20:18 +0000 2020,1232868030029283328,en
Thu Feb 27 03:21:54 +0000 2020,1232868431441125376,en
Thu Feb 27 03:22:43 +0000 2020,1232868637934940161,en
Thu Feb 27 03:23:21 +0000 2020,1232868797968568323,en
Thu Feb 27 03:30:43 +0000 2020,1232870651070799872,en
Thu Feb 27 03:31:13 +0000 2020,1232870777394954240,en
Thu Feb 27 03:33:36 +0000 2020,1232871376844804096,en
Thu Feb 27 03:34:23 +0000 2020,1232871575126450176,en
Thu Feb 27 03:34:33 +0000 2020,1232871615202983936,en
Thu Feb 27 03:35:45 +0000 2020,1232871918153240576,en
Thu Feb 27 03:38:15 +0000 2020,1232872548540592128,en
Thu Feb 27 03:41:22 +0000 2020,1232873332225249281,en
Thu Feb 27 03:41:59 +0000 2020,1232873484566585344,en
Thu Feb 27 03:42:42 +0000 2020,1232873666083315712,en
Thu Feb 27 03:46:52 +0000 2020,1232874717389959174,en
Thu Feb 27 03:48:11 +0000 2020,1232875048152645633,en
Thu Feb 27 03:48:48 +0000 2020,1232875202226208769,en
Thu Feb 27 03:51:42 +0000 2020,1232875929858433025,en
Thu Feb 27 03:52:07 +0000 2020,1232876038172160001,en
Thu Feb 27 03:53:39 +0000 2020,1232876421082734594,tl
Thu Feb 27 03:55:05 +0000 2020,1232876781222318080,en
Thu Feb 27 03:55:37 +0000 2020,1232876916379549698,en
Thu Feb 27 03:56:38 +0000 2020,1232877171611447296,en
Thu Feb 27 04:02:16 +0000 2020,1232878591756554240,en
Thu Feb 27 04:02:27 +0000 2020,1232878636224540673,en
Thu Feb 27 04:03:02 +0000 2020,1232878783104815105,en
Thu Feb 27 04:11:04 +0000 2020,1232880806277918720,en
Thu Feb 27 04:11:41 +0000 2020,1232880962054184962,en
Thu Feb 27 04:13:49 +0000 2020,1232881495871762432,en
Thu Feb 27 04:17:46 +0000 2020,1232882490672435200,en
Thu Feb 27 04:17:52 +0000 2020,1232882517675429888,en
Thu Feb 27 04:20:14 +0000 2020,1232883114164097024,en
Thu Feb 27 04:25:14 +0000 2020,1232884368605007874,en
Thu Feb 27 04:28:57 +0000 2020,1232885306086412288,en
Thu Feb 27 04:29:22 +0000 2020,1232885409849331712,en
Thu Feb 27 04:30:36 +0000 2020,1232885721243029504,und
Thu Feb 27 04:31:33 +0000 2020,1232885962344001536,en
Thu Feb 27 04:33:38 +0000 2020,1232886485373902849,en
Thu Feb 27 04:34:14 +0000 2020,1232886634598715397,en
Thu Feb 27 04:34:51 +0000 2020,1232886792669552640,en
Thu Feb 27 04:35:11 +0000 2020,1232886873581735936,en
Thu Feb 27 04:39:22 +0000 2020,1232887928281391105,en
Thu Feb 27 04:40:20 +0000 2020,1232888170469044224,en
Thu Feb 27 04:48:05 +0000 2020,1232890120904171520,en
Thu Feb 27 04:48:27 +0000 2020,1232890213459886080,en
Thu Feb 27 04:50:01 +0000 2020,1232890606122192902,en
Thu Feb 27 04:53:33 +0000 2020,1232891496241733632,en
Thu Feb 27 04:55:10 +0000 2020,1232891905081532416,en
Thu Feb 27 04:59:18 +0000 2020,1232892944828510213,en
Thu Feb 27 05:01:18 +0000 2020,1232893446974791682,en
Thu Feb 27 05:06:22 +0000 2020,1232894720613011456,en
Thu Feb 27 05:11:27 +0000 2020,1232896003503640577,en
Thu Feb 27 05:12:32 +0000 2020,1232896274925416448,en
Thu Feb 27 05:12:45 +0000 2020,1232896326569951233,en
Thu Feb 27 05:13:19 +0000 2020,1232896470896062464,en
Thu Feb 27 05:15:32 +0000 2020,1232897028566372352,en
Thu Feb 27 05:16:21 +0000 2020,1232897234435366912,en
Thu Feb 27 05:18:26 +0000 2020,1232897756911542273,en
Thu Feb 27 05:19:46 +0000 2020,1232898093630337024,en
Thu Feb 27 05:20:32 +0000 2020,1232898287327268866,en
Thu Feb 27 05:20:38 +0000 2020,1232898311675424768,en
Thu Feb 27 05:21:59 +0000 2020,1232898651229474816,en
Thu Feb 27 05:25:49 +0000 2020,1232899618620362752,en
Thu Feb 27 05:27:52 +0000 2020,1232900134905819136,en
Thu Feb 27 05:27:57 +0000 2020,1232900154472222720,en
Thu Feb 27 05:27:59 +0000 2020,1232900161916981248,en
Thu Feb 27 05:28:08 +0000 2020,1232900201070964736,en
Thu Feb 27 05:28:13 +0000 2020,1232900219160944640,en
Thu Feb 27 05:28:32 +0000 2020,1232900298584285184,en
Thu Feb 27 05:28:37 +0000 2020,1232900321539608577,en
Thu Feb 27 05:28:47 +0000 2020,1232900363763630081,en
Thu Feb 27 05:29:10 +0000 2020,1232900459163078660,vi
Thu Feb 27 05:29:19 +0000 2020,1232900497608265728,en
Thu Feb 27 05:29:20 +0000 2020,1232900503845179392,en
Thu Feb 27 05:30:34 +0000 2020,1232900813447499776,vi
Thu Feb 27 05:30:46 +0000 2020,1232900862634319878,en
Thu Feb 27 05:31:03 +0000 2020,1232900934969085954,en
Thu Feb 27 05:32:43 +0000 2020,1232901351509766144,en
Thu Feb 27 05:33:52 +0000 2020,1232901642535809024,en
Thu Feb 27 05:33:53 +0000 2020,1232901645064785921,en
Thu Feb 27 05:37:00 +0000 2020,1232902430649700352,en
Thu Feb 27 05:37:34 +0000 2020,1232902572748525568,tr
Thu Feb 27 05:39:04 +0000 2020,1232902949900300294,en
Thu Feb 27 05:39:04 +0000 2020,1232902952920240129,en
Thu Feb 27 05:39:43 +0000 2020,1232903114040188929,en
Thu Feb 27 05:39:59 +0000 2020,1232903181253763072,in
Thu Feb 27 05:41:39 +0000 2020,1232903602554974208,en
Thu Feb 27 05:44:36 +0000 2020,1232904344560758784,en
Thu Feb 27 05:50:28 +0000 2020,1232905819097833472,es
Thu Feb 27 05:52:40 +0000 2020,1232906376042565634,vi
Thu Feb 27 05:55:53 +0000 2020,1232907184217833472,vi
Thu Feb 27 05:56:00 +0000 2020,1232907211661119493,vi
Thu Feb 27 06:00:21 +0000 2020,1232908309230833664,en
Thu Feb 27 06:02:39 +0000 2020,1232908886425751552,en
Thu Feb 27 06:04:06 +0000 2020,1232909249929285632,vi
Thu Feb 27 06:06:00 +0000 2020,1232909728478416898,vi
Thu Feb 27 06:10:05 +0000 2020,1232910758817624064,en
Thu Feb 27 06:14:58 +0000 2020,1232911987773829121,en
Thu Feb 27 06:20:17 +0000 2020,1232913324020551682,en
Thu Feb 27 06:24:59 +0000 2020,1232914505186922497,en
Thu Feb 27 06:26:12 +0000 2020,1232914812444827649,en
Thu Feb 27 06:29:40 +0000 2020,1232915687351283713,en
Thu Feb 27 06:31:35 +0000 2020,1232916166114299904,en
Thu Feb 27 06:32:54 +0000 2020,1232916498823303168,en
Thu Feb 27 06:32:54 +0000 2020,1232916499242684416,en
Thu Feb 27 06:35:32 +0000 2020,1232917163360620545,en
Thu Feb 27 06:36:34 +0000 2020,1232917422652346368,en
Thu Feb 27 06:37:57 +0000 2020,1232917768724303872,en
Thu Feb 27 06:38:24 +0000 2020,1232917884675989504,en
Thu Feb 27 06:39:05 +0000 2020,1232918054171893761,en
Thu Feb 27 06:40:28 +0000 2020,1232918403356090370,en
Thu Feb 27 06:41:23 +0000 2020,1232918635863142401,en
Thu Feb 27 06:43:12 +0000 2020,1232919092887089152,en
Thu Feb 27 06:45:31 +0000 2020,1232919674557329408,en
Thu Feb 27 06:47:08 +0000 2020,1232920079274168321,en
