Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1312182424361558017,ja,NO,YES,0,8,"",Sat Oct 03 00:07:23 +0000 2020
1312182424407662592,es,NO,NO,2,0,"",Sat Oct 03 00:07:23 +0000 2020
1312182424407666689,en,NO,YES,0,99,"",Sat Oct 03 00:07:23 +0000 2020
1312182424416075776,en,NO,YES,0,6205,"",Sat Oct 03 00:07:23 +0000 2020
1312182424453824513,es,NO,YES,0,353,"",Sat Oct 03 00:07:23 +0000 2020
1312182424483164160,en,NO,YES,0,96,"",Sat Oct 03 00:07:23 +0000 2020
1312182424541958144,en,NO,YES,0,1599,"",Sat Oct 03 00:07:23 +0000 2020
1312182424546111489,en,NO,YES,0,21,"",Sat Oct 03 00:07:23 +0000 2020
1312182424554463233,en,NO,YES,0,1930,"",Sat Oct 03 00:07:23 +0000 2020
1312182424609021952,en,NO,YES,0,2208,"",Sat Oct 03 00:07:23 +0000 2020
1312182424671903744,es,NO,YES,0,1288,"",Sat Oct 03 00:07:23 +0000 2020
1312182424680329216,en,NO,NO,0,0,"",Sat Oct 03 00:07:23 +0000 2020
1312182424785227777,en,NO,YES,0,197,"",Sat Oct 03 00:07:23 +0000 2020
1312182424827162627,en,NO,YES,0,2787,"",Sat Oct 03 00:07:23 +0000 2020
1312182424852258816,en,NO,YES,0,2743,"",Sat Oct 03 00:07:23 +0000 2020
1312182424873304065,en,NO,YES,0,81,"",Sat Oct 03 00:07:23 +0000 2020
1312182424948727808,en,NO,YES,0,4244,"",Sat Oct 03 00:07:23 +0000 2020
1312182424994889728,en,NO,YES,0,7531,"",Sat Oct 03 00:07:23 +0000 2020
1312182425003257857,en,NO,NO,5,0,"",Sat Oct 03 00:07:23 +0000 2020
1312182425003323394,en,NO,YES,0,5970,"",Sat Oct 03 00:07:23 +0000 2020
1312182425020030976,pt,NO,NO,1,1,"",Sat Oct 03 00:07:23 +0000 2020
1312182425062047744,en,NO,YES,0,25,"",Sat Oct 03 00:07:23 +0000 2020
1312182428132241409,en,NO,YES,0,4647,"",Sat Oct 03 00:07:24 +0000 2020
1312182428182540289,en,NO,YES,0,19437,"",Sat Oct 03 00:07:24 +0000 2020
1312182428228677633,en,NO,YES,0,19437,"",Sat Oct 03 00:07:24 +0000 2020
1312182428232871937,en,NO,YES,0,3103,"",Sat Oct 03 00:07:24 +0000 2020
1312182428258066433,es,NO,YES,0,1,"",Sat Oct 03 00:07:24 +0000 2020
1312182428329373697,en,NO,NO,0,0,"",Sat Oct 03 00:07:24 +0000 2020
1312182428337803264,en,NO,NO,0,0,"",Sat Oct 03 00:07:24 +0000 2020
1312182428342001666,en,NO,YES,0,55,"",Sat Oct 03 00:07:24 +0000 2020
1312182428346146816,en,NO,YES,0,368,"",Sat Oct 03 00:07:24 +0000 2020
1312182428358696961,en,NO,YES,0,33,"",Sat Oct 03 00:07:24 +0000 2020
1312182428409057280,en,NO,YES,0,34,"",Sat Oct 03 00:07:24 +0000 2020
1312182428518080512,en,NO,NO,0,0,"",Sat Oct 03 00:07:24 +0000 2020
1312182428539052033,in,NO,YES,0,16086,"",Sat Oct 03 00:07:24 +0000 2020
1312182428635598851,en,NO,NO,3,0,"",Sat Oct 03 00:07:24 +0000 2020
1312182428648132609,es,NO,YES,0,10,"",Sat Oct 03 00:07:24 +0000 2020
1312182428669145089,en,NO,NO,0,0,"",Sat Oct 03 00:07:24 +0000 2020
1312182428715212800,pt,NO,YES,0,76,"",Sat Oct 03 00:07:24 +0000 2020
1312182428811714562,en,NO,YES,0,21237,"",Sat Oct 03 00:07:24 +0000 2020
1312182428853628931,en,NO,NO,0,0,"",Sat Oct 03 00:07:24 +0000 2020
1312182428853657601,en,NO,YES,0,4458,"",Sat Oct 03 00:07:24 +0000 2020
1312182428925001728,en,NO,YES,0,13353,"",Sat Oct 03 00:07:24 +0000 2020
1312182428958515200,en,NO,YES,0,369,"",Sat Oct 03 00:07:24 +0000 2020
1312182428958552064,en,NO,YES,0,413504,"",Sat Oct 03 00:07:24 +0000 2020
1312182428992106496,en,NO,YES,0,23148,"",Sat Oct 03 00:07:24 +0000 2020
1312182429029789696,pt,NO,YES,0,2281,"",Sat Oct 03 00:07:24 +0000 2020
1312182429092728834,en,NO,YES,0,19437,"",Sat Oct 03 00:07:24 +0000 2020
1312182429101170688,ja,NO,YES,0,6,"",Sat Oct 03 00:07:24 +0000 2020
1312182429117870080,en,NO,YES,0,1,"",Sat Oct 03 00:07:24 +0000 2020
1312182429164072964,en,NO,YES,0,78,"",Sat Oct 03 00:07:24 +0000 2020
1312182429168226304,en,NO,NO,0,0,"",Sat Oct 03 00:07:24 +0000 2020
1312182429260472321,es,NO,YES,0,353,"",Sat Oct 03 00:07:24 +0000 2020
1312182429306613761,en,NO,YES,0,584,"",Sat Oct 03 00:07:24 +0000 2020
1312182429373747206,en,NO,NO,0,0,"",Sat Oct 03 00:07:24 +0000 2020
1312182429390528514,en,NO,YES,0,11859,"",Sat Oct 03 00:07:24 +0000 2020
1312182429398908929,en,NO,YES,0,14,"",Sat Oct 03 00:07:24 +0000 2020
1312182429424087041,und,NO,YES,0,5,"",Sat Oct 03 00:07:25 +0000 2020
1312182429461798914,en,NO,NO,0,0,"",Sat Oct 03 00:07:25 +0000 2020
1312182429533102081,en,NO,YES,0,10738,"",Sat Oct 03 00:07:25 +0000 2020
1312182429533175809,en,NO,YES,0,2258,"",Sat Oct 03 00:07:25 +0000 2020
1312182432150351872,en,NO,YES,0,390,"",Sat Oct 03 00:07:25 +0000 2020
1312182432196562945,en,NO,YES,0,22267,"",Sat Oct 03 00:07:25 +0000 2020
1312182432209137664,es,NO,YES,0,7,"",Sat Oct 03 00:07:25 +0000 2020
1312182432221732866,en,NO,YES,0,2012,"",Sat Oct 03 00:07:25 +0000 2020
1312182432225914881,en,NO,NO,0,0,"",Sat Oct 03 00:07:25 +0000 2020
1312182432292982784,en,NO,YES,0,165,"",Sat Oct 03 00:07:25 +0000 2020
1312182432313962497,en,NO,YES,0,47019,"",Sat Oct 03 00:07:25 +0000 2020
1312182432343322624,en,NO,YES,0,1133,"",Sat Oct 03 00:07:25 +0000 2020
1312182432385265664,en,NO,YES,0,224,"",Sat Oct 03 00:07:25 +0000 2020
1312182432402083841,en,NO,YES,0,189,"",Sat Oct 03 00:07:25 +0000 2020
1312182432439754755,en,NO,YES,0,286,"",Sat Oct 03 00:07:25 +0000 2020
1312182432511094787,en,NO,YES,0,654,"",Sat Oct 03 00:07:25 +0000 2020
1312182432523669504,en,NO,YES,0,75518,"",Sat Oct 03 00:07:25 +0000 2020
1312182432523673601,es,NO,NO,0,0,"",Sat Oct 03 00:07:25 +0000 2020
1312182432544612353,en,NO,YES,0,15,"",Sat Oct 03 00:07:25 +0000 2020
1312182432569860096,en,NO,YES,0,39,"",Sat Oct 03 00:07:25 +0000 2020
1312182432578166784,en,NO,NO,4,1,"",Sat Oct 03 00:07:25 +0000 2020
1312182432599175168,es,NO,YES,0,38,"",Sat Oct 03 00:07:25 +0000 2020
1312182432624308224,en,NO,YES,0,4,"",Sat Oct 03 00:07:25 +0000 2020
1312182432683061249,en,NO,NO,0,1,"",Sat Oct 03 00:07:25 +0000 2020
1312182432699826177,en,NO,NO,1,0,"",Sat Oct 03 00:07:25 +0000 2020
1312182432708190208,en,NO,YES,0,10361,"",Sat Oct 03 00:07:25 +0000 2020
1312182432846675969,en,NO,YES,0,7585,"",Sat Oct 03 00:07:25 +0000 2020
1312182432901197824,en,NO,YES,0,4456,"",Sat Oct 03 00:07:25 +0000 2020
1312182432930488320,en,NO,YES,0,30005,"",Sat Oct 03 00:07:25 +0000 2020
1312182432943149058,en,NO,YES,0,10779,"",Sat Oct 03 00:07:25 +0000 2020
1312182432959881216,en,NO,YES,0,13353,"",Sat Oct 03 00:07:25 +0000 2020
1312182432976650241,en,NO,YES,0,756,"",Sat Oct 03 00:07:25 +0000 2020
1312182432989286400,en,NO,NO,1,0,"",Sat Oct 03 00:07:25 +0000 2020
1312182433039622144,en,NO,YES,0,13345,"",Sat Oct 03 00:07:25 +0000 2020
1312182433056317440,en,NO,YES,0,9488,"",Sat Oct 03 00:07:25 +0000 2020
1312182433089908736,en,NO,YES,0,58998,"",Sat Oct 03 00:07:25 +0000 2020
1312182433157017600,en,NO,YES,0,192,"",Sat Oct 03 00:07:25 +0000 2020
1312182433215700992,en,NO,YES,0,12545,"",Sat Oct 03 00:07:25 +0000 2020
1312182433228312577,en,NO,YES,0,19,"",Sat Oct 03 00:07:25 +0000 2020
1312182433245097984,en,NO,YES,0,152,"",Sat Oct 03 00:07:25 +0000 2020
1312182433245143042,en,NO,YES,0,156,"",Sat Oct 03 00:07:25 +0000 2020
1312182433312198656,es,NO,YES,0,19783,"",Sat Oct 03 00:07:25 +0000 2020
1312182433354190849,und,NO,YES,0,22796,"",Sat Oct 03 00:07:25 +0000 2020
1312182433459048449,en,NO,NO,17,0,"",Sat Oct 03 00:07:25 +0000 2020
1312182433517760512,en,NO,YES,0,32,"",Sat Oct 03 00:07:25 +0000 2020
1312182433572216833,en,NO,YES,0,180,"",Sat Oct 03 00:07:25 +0000 2020
1312182433618386944,en,NO,YES,0,157,"",Sat Oct 03 00:07:26 +0000 2020
1312182436197851137,en,NO,NO,0,0,"",Sat Oct 03 00:07:26 +0000 2020
1312182436520882176,en,NO,YES,0,3,"",Sat Oct 03 00:07:26 +0000 2020
1312182436600541184,en,NO,YES,0,2197,"",Sat Oct 03 00:07:26 +0000 2020
1312182436613160960,ja,NO,YES,0,2135,"",Sat Oct 03 00:07:26 +0000 2020
1312182436646645760,en,NO,YES,0,15035,"",Sat Oct 03 00:07:26 +0000 2020
1312182436676034560,und,NO,YES,0,19300,"",Sat Oct 03 00:07:26 +0000 2020
1312182436697051137,en,NO,NO,0,0,"",Sat Oct 03 00:07:26 +0000 2020
1312182436755697664,en,NO,YES,0,5320,"",Sat Oct 03 00:07:26 +0000 2020
1312182436797710336,en,NO,YES,0,368,"",Sat Oct 03 00:07:26 +0000 2020
1312182436873134080,en,NO,YES,0,9488,"",Sat Oct 03 00:07:26 +0000 2020
1312182436898373632,tl,NO,YES,0,1941,"",Sat Oct 03 00:07:26 +0000 2020
1312182436910960641,en,NO,YES,0,30004,"",Sat Oct 03 00:07:26 +0000 2020
1312182436927737856,en,NO,YES,0,6174,"",Sat Oct 03 00:07:26 +0000 2020
1312182436965490688,en,NO,NO,2,0,"",Sat Oct 03 00:07:26 +0000 2020
1312182436973834240,en,NO,YES,0,3,"",Sat Oct 03 00:07:26 +0000 2020
1312182437019938818,en,NO,YES,0,3394,"",Sat Oct 03 00:07:26 +0000 2020
1312182437095432193,en,NO,YES,0,1133,"",Sat Oct 03 00:07:26 +0000 2020
1312182437141647362,es,NO,YES,0,20,"",Sat Oct 03 00:07:26 +0000 2020
1312182437145845761,en,NO,YES,0,81269,"",Sat Oct 03 00:07:26 +0000 2020
1312182437166739457,en,NO,YES,0,1711,"",Sat Oct 03 00:07:26 +0000 2020
1312182437175160832,en,NO,YES,0,49551,"",Sat Oct 03 00:07:26 +0000 2020
1312182437187731458,en,NO,YES,0,149,"",Sat Oct 03 00:07:26 +0000 2020
1312182437196165120,es,NO,YES,0,300,"",Sat Oct 03 00:07:26 +0000 2020
1312182437225492480,en,NO,YES,0,3,"",Sat Oct 03 00:07:26 +0000 2020
1312182437229719554,en,NO,YES,0,35,"",Sat Oct 03 00:07:26 +0000 2020
1312182437238108160,en,NO,YES,0,13353,"",Sat Oct 03 00:07:26 +0000 2020
1312182437246509056,en,NO,YES,0,54768,"",Sat Oct 03 00:07:26 +0000 2020
1312182437284208640,en,NO,YES,0,1309,"",Sat Oct 03 00:07:26 +0000 2020
1312182437313617920,en,NO,NO,0,0,"",Sat Oct 03 00:07:26 +0000 2020
1312182437334659072,en,NO,NO,1,0,"",Sat Oct 03 00:07:26 +0000 2020
1312182437355515905,en,NO,YES,0,1279,"",Sat Oct 03 00:07:26 +0000 2020
1312182437368094722,en,NO,YES,0,97,"",Sat Oct 03 00:07:26 +0000 2020
1312182437430976514,en,NO,YES,0,940,"",Sat Oct 03 00:07:26 +0000 2020
1312182437582000129,en,NO,YES,0,7865,"",Sat Oct 03 00:07:26 +0000 2020
1312182437615607810,en,NO,YES,0,182,"",Sat Oct 03 00:07:26 +0000 2020
1312182437619789824,en,NO,YES,0,1930,"",Sat Oct 03 00:07:26 +0000 2020
1312182437640765440,en,NO,NO,2,0,"",Sat Oct 03 00:07:26 +0000 2020
1312182437644918785,en,NO,YES,0,83,"",Sat Oct 03 00:07:26 +0000 2020
1312182437724614657,en,NO,YES,0,9690,"",Sat Oct 03 00:07:26 +0000 2020
1312182437753974784,en,NO,NO,2,0,US,Sat Oct 03 00:07:26 +0000 2020
1312182437766553600,en,NO,YES,0,600,"",Sat Oct 03 00:07:26 +0000 2020
1312182437791723521,en,NO,YES,0,75528,"",Sat Oct 03 00:07:26 +0000 2020
1312182437900767233,en,NO,NO,2,0,"",Sat Oct 03 00:07:27 +0000 2020
1312182437909131265,en,NO,NO,0,0,"",Sat Oct 03 00:07:27 +0000 2020
1312182437909209089,en,NO,YES,0,2681,"",Sat Oct 03 00:07:27 +0000 2020
1312182437917544449,en,NO,YES,0,99,"",Sat Oct 03 00:07:27 +0000 2020
1312182437942685697,en,NO,NO,5,2,"",Sat Oct 03 00:07:27 +0000 2020
1312182439901499392,en,NO,NO,0,0,"",Sat Oct 03 00:07:27 +0000 2020
1312182440526376960,en,NO,NO,0,1,"",Sat Oct 03 00:07:27 +0000 2020
1312182440597708800,en,NO,YES,0,10861,"",Sat Oct 03 00:07:27 +0000 2020
1312182440610328577,en,NO,YES,0,105,"",Sat Oct 03 00:07:27 +0000 2020
1312182440618672131,en,NO,YES,0,52944,"",Sat Oct 03 00:07:27 +0000 2020
1312182440643813376,und,NO,NO,0,0,"",Sat Oct 03 00:07:27 +0000 2020
1312182440664809472,en,NO,YES,0,3001,"",Sat Oct 03 00:07:27 +0000 2020
1312182440677367808,en,NO,NO,0,0,"",Sat Oct 03 00:07:27 +0000 2020
1312182440778059776,en,NO,YES,0,2332,"",Sat Oct 03 00:07:27 +0000 2020
1312182440794890244,en,NO,YES,0,29,"",Sat Oct 03 00:07:27 +0000 2020
1312182440832581633,en,NO,YES,0,1339,"",Sat Oct 03 00:07:27 +0000 2020
1312182440841023488,es,NO,YES,0,1736,"",Sat Oct 03 00:07:27 +0000 2020
1312182440882958337,en,NO,YES,0,32724,"",Sat Oct 03 00:07:27 +0000 2020
1312182440887160832,in,NO,YES,0,128,"",Sat Oct 03 00:07:27 +0000 2020
1312182440924856322,en,NO,YES,0,304,"",Sat Oct 03 00:07:27 +0000 2020
1312182440933253121,en,NO,YES,0,31213,"",Sat Oct 03 00:07:27 +0000 2020
1312182440945872896,en,NO,YES,0,5,"",Sat Oct 03 00:07:27 +0000 2020
1312182440987828224,en,NO,YES,0,5521,"",Sat Oct 03 00:07:27 +0000 2020
1312182441029722113,en,NO,YES,0,111404,"",Sat Oct 03 00:07:27 +0000 2020
1312182441042309120,en,NO,YES,0,36883,"",Sat Oct 03 00:07:27 +0000 2020
1312182441084239872,en,NO,YES,0,301,"",Sat Oct 03 00:07:27 +0000 2020
1312182441117851648,en,NO,YES,0,2338,"",Sat Oct 03 00:07:27 +0000 2020
1312182441193336832,en,NO,NO,0,0,"",Sat Oct 03 00:07:27 +0000 2020
1312182441193340929,en,NO,YES,0,355,"",Sat Oct 03 00:07:27 +0000 2020
1312182441247875072,en,NO,YES,0,512,"",Sat Oct 03 00:07:27 +0000 2020
1312182441260404737,es,NO,YES,0,57,"",Sat Oct 03 00:07:27 +0000 2020
1312182441264652288,en,NO,YES,0,2439,"",Sat Oct 03 00:07:27 +0000 2020
1312182441268838402,en,NO,YES,0,3529,"",Sat Oct 03 00:07:27 +0000 2020
1312182441302355968,en,NO,NO,4,1,"",Sat Oct 03 00:07:27 +0000 2020
1312182441361072128,en,NO,YES,0,2906,"",Sat Oct 03 00:07:27 +0000 2020
1312182441432367105,en,NO,YES,0,530,"",Sat Oct 03 00:07:27 +0000 2020
1312182441457532928,und,NO,NO,5,4,"",Sat Oct 03 00:07:27 +0000 2020
1312182441516298240,pt,NO,YES,0,11,"",Sat Oct 03 00:07:27 +0000 2020
1312182441516310528,en,NO,NO,1,0,"",Sat Oct 03 00:07:27 +0000 2020
1312182441533083650,en,NO,YES,0,5435,"",Sat Oct 03 00:07:27 +0000 2020
1312182441562447872,es,NO,YES,0,578,"",Sat Oct 03 00:07:27 +0000 2020
1312182441570758657,en,NO,NO,0,0,"",Sat Oct 03 00:07:27 +0000 2020
1312182441629478912,en,NO,YES,0,52944,"",Sat Oct 03 00:07:27 +0000 2020
1312182441642082305,en,NO,YES,0,1315,"",Sat Oct 03 00:07:27 +0000 2020
1312182441658916865,en,NO,YES,0,4458,"",Sat Oct 03 00:07:27 +0000 2020
1312182443168821249,en,NO,NO,5,4,"",Sat Oct 03 00:07:28 +0000 2020
1312182444502601728,es,NO,NO,1,0,"",Sat Oct 03 00:07:28 +0000 2020
1312182444729065473,en,NO,NO,0,0,"",Sat Oct 03 00:07:28 +0000 2020
1312182444775239680,en,NO,YES,0,57,"",Sat Oct 03 00:07:28 +0000 2020
1312182444783591425,en,NO,YES,0,27064,"",Sat Oct 03 00:07:28 +0000 2020
1312182444787789825,es,NO,YES,0,300,"",Sat Oct 03 00:07:28 +0000 2020
1312182444821377024,en,NO,YES,0,424,"",Sat Oct 03 00:07:28 +0000 2020
1312182444863283200,en,NO,YES,0,18,"",Sat Oct 03 00:07:28 +0000 2020
1312182444884283392,en,NO,YES,0,3076,"",Sat Oct 03 00:07:28 +0000 2020
1312182444901060609,en,NO,YES,0,9,"",Sat Oct 03 00:07:28 +0000 2020
1312182444942974976,en,NO,YES,0,984,"",Sat Oct 03 00:07:28 +0000 2020
1312182444955627520,en,NO,YES,0,2556,"",Sat Oct 03 00:07:28 +0000 2020
1312182445022695425,en,NO,YES,0,5,"",Sat Oct 03 00:07:28 +0000 2020
1312182445031055360,en,NO,YES,0,726,"",Sat Oct 03 00:07:28 +0000 2020
1312182445031059457,en,NO,NO,1,0,US,Sat Oct 03 00:07:28 +0000 2020
1312182445035286529,en,NO,YES,0,3251,"",Sat Oct 03 00:07:28 +0000 2020
1312182445081468930,en,NO,YES,0,14760,"",Sat Oct 03 00:07:28 +0000 2020
1312182445085585408,en,NO,NO,3,0,"",Sat Oct 03 00:07:28 +0000 2020
1312182445123334144,pt,NO,NO,0,0,"",Sat Oct 03 00:07:28 +0000 2020
1312182445253390338,en,NO,YES,0,78,"",Sat Oct 03 00:07:28 +0000 2020
1312182445253423104,en,NO,YES,0,131,"",Sat Oct 03 00:07:28 +0000 2020
1312182445257551873,en,NO,YES,0,16,"",Sat Oct 03 00:07:28 +0000 2020
1312182445270204416,en,NO,YES,0,1225,"",Sat Oct 03 00:07:28 +0000 2020
1312182445278543872,en,NO,YES,0,13353,"",Sat Oct 03 00:07:28 +0000 2020
1312182445316272129,en,NO,NO,0,0,"",Sat Oct 03 00:07:28 +0000 2020
1312182445316296707,en,NO,YES,0,922,"",Sat Oct 03 00:07:28 +0000 2020
1312182445400190976,en,NO,YES,0,10832,"",Sat Oct 03 00:07:28 +0000 2020
1312182445492506624,en,NO,YES,0,147,"",Sat Oct 03 00:07:28 +0000 2020
1312182445530251265,en,NO,YES,0,2338,"",Sat Oct 03 00:07:28 +0000 2020
1312182445534375936,en,NO,YES,0,5434,"",Sat Oct 03 00:07:28 +0000 2020
1312182445559562240,en,NO,NO,0,0,"",Sat Oct 03 00:07:28 +0000 2020
1312182445567959040,en,NO,YES,0,13000,"",Sat Oct 03 00:07:28 +0000 2020
1312182445576318977,en,NO,YES,0,13353,"",Sat Oct 03 00:07:28 +0000 2020
1312182445622525955,en,NO,YES,0,31212,"",Sat Oct 03 00:07:28 +0000 2020
1312182445639266306,en,NO,YES,0,26,"",Sat Oct 03 00:07:28 +0000 2020
1312182445660270592,en,NO,YES,0,81270,"",Sat Oct 03 00:07:28 +0000 2020
1312182445723193344,en,NO,YES,0,33618,"",Sat Oct 03 00:07:28 +0000 2020
1312182445752479744,en,NO,NO,1,1,"",Sat Oct 03 00:07:28 +0000 2020
1312182445807071233,en,NO,YES,0,4489,"",Sat Oct 03 00:07:28 +0000 2020
1312182445840588800,en,NO,YES,0,2073,"",Sat Oct 03 00:07:28 +0000 2020
1312182445882531840,en,NO,YES,0,60,"",Sat Oct 03 00:07:28 +0000 2020
1312182445958078466,en,NO,YES,0,505,"",Sat Oct 03 00:07:28 +0000 2020
1312182445979041793,en,NO,YES,0,6774,"",Sat Oct 03 00:07:28 +0000 2020
1312182445995814915,es,NO,YES,0,181,"",Sat Oct 03 00:07:28 +0000 2020
1312182446016741376,en,NO,YES,0,187,"",Sat Oct 03 00:07:28 +0000 2020
1312182446083903489,pt,NO,YES,0,21395,"",Sat Oct 03 00:07:28 +0000 2020
1312182448331972608,en,NO,NO,5,2,"",Sat Oct 03 00:07:29 +0000 2020
1312182448885698565,en,NO,YES,0,3,"",Sat Oct 03 00:07:29 +0000 2020
1312182448898228224,en,NO,YES,0,509,"",Sat Oct 03 00:07:29 +0000 2020
1312182448906625024,en,NO,NO,22,0,"",Sat Oct 03 00:07:29 +0000 2020
1312182448919199744,en,NO,YES,0,128287,"",Sat Oct 03 00:07:29 +0000 2020
1312182448944365568,en,NO,YES,0,36799,"",Sat Oct 03 00:07:29 +0000 2020
1312182448977965056,en,NO,YES,0,625,"",Sat Oct 03 00:07:29 +0000 2020
1312182448990482432,en,NO,YES,0,9616,"",Sat Oct 03 00:07:29 +0000 2020
1312182449082826752,en,NO,NO,1,1,"",Sat Oct 03 00:07:29 +0000 2020
1312182449107943426,en,NO,YES,0,1,"",Sat Oct 03 00:07:29 +0000 2020
1312182449124700160,en,NO,YES,0,1,"",Sat Oct 03 00:07:29 +0000 2020
1312182449124724737,en,NO,NO,1,0,"",Sat Oct 03 00:07:29 +0000 2020
1312182449250562048,en,NO,YES,0,1514,"",Sat Oct 03 00:07:29 +0000 2020
1312182449342799872,de,NO,NO,0,0,"",Sat Oct 03 00:07:29 +0000 2020
1312182449367965696,en,NO,YES,0,24514,"",Sat Oct 03 00:07:29 +0000 2020
1312182449393135616,es,NO,YES,0,11,"",Sat Oct 03 00:07:29 +0000 2020
1312182449393156096,en,NO,YES,0,22,"",Sat Oct 03 00:07:29 +0000 2020
1312182449439301632,en,NO,YES,0,31213,"",Sat Oct 03 00:07:29 +0000 2020
1312182449498071042,en,NO,YES,0,598,"",Sat Oct 03 00:07:29 +0000 2020
1312182449510641664,en,NO,YES,0,81617,"",Sat Oct 03 00:07:29 +0000 2020
1312182449539960832,en,NO,NO,2,0,"",Sat Oct 03 00:07:29 +0000 2020
1312182449548324865,en,NO,YES,0,13378,"",Sat Oct 03 00:07:29 +0000 2020
1312182449548345346,en,NO,YES,0,669,"",Sat Oct 03 00:07:29 +0000 2020
1312182449560985601,en,NO,YES,0,5521,"",Sat Oct 03 00:07:29 +0000 2020
1312182449590292481,en,NO,YES,0,4276,"",Sat Oct 03 00:07:29 +0000 2020
1312182449669984257,en,NO,YES,0,16016,"",Sat Oct 03 00:07:29 +0000 2020
1312182449674231808,en,NO,YES,0,413,"",Sat Oct 03 00:07:29 +0000 2020
1312182449678368771,en,NO,YES,0,2614,"",Sat Oct 03 00:07:29 +0000 2020
1312182449720320001,en,NO,YES,0,13000,"",Sat Oct 03 00:07:29 +0000 2020
1312182449732894724,en,NO,YES,0,6620,"",Sat Oct 03 00:07:29 +0000 2020
1312182449812561922,en,NO,YES,0,699,"",Sat Oct 03 00:07:29 +0000 2020
1312182449930002433,en,NO,NO,1,0,"",Sat Oct 03 00:07:29 +0000 2020
1312182449938419713,en,NO,YES,0,60,"",Sat Oct 03 00:07:29 +0000 2020
1312182450001342464,en,NO,YES,0,52944,"",Sat Oct 03 00:07:29 +0000 2020
1312182450034937857,und,NO,NO,0,0,"",Sat Oct 03 00:07:29 +0000 2020
1312182450043281412,en,NO,YES,0,22431,"",Sat Oct 03 00:07:29 +0000 2020
1312182450076876800,en,NO,YES,0,1453,"",Sat Oct 03 00:07:29 +0000 2020
1312182450139750401,en,NO,YES,0,27167,"",Sat Oct 03 00:07:29 +0000 2020
1312182450169159686,en,NO,YES,0,1499,"",Sat Oct 03 00:07:29 +0000 2020
1312182450185854976,en,NO,YES,0,2338,"",Sat Oct 03 00:07:29 +0000 2020
1312182450190073856,en,NO,YES,0,8189,"",Sat Oct 03 00:07:29 +0000 2020
1312182450198437888,en,NO,NO,2,0,"",Sat Oct 03 00:07:29 +0000 2020
1312182450223628288,en,NO,YES,0,62,"",Sat Oct 03 00:07:29 +0000 2020
1312182450248851456,en,NO,YES,0,319,"",Sat Oct 03 00:07:29 +0000 2020
1312182450345271297,en,NO,YES,0,738,"",Sat Oct 03 00:07:29 +0000 2020
1312182450357899264,en,NO,NO,0,0,"",Sat Oct 03 00:07:29 +0000 2020
1312182450416566272,en,NO,YES,0,609,"",Sat Oct 03 00:07:30 +0000 2020
1312182450433347584,en,NO,YES,0,15545,"",Sat Oct 03 00:07:30 +0000 2020
1312182450433355777,en,NO,YES,0,19437,"",Sat Oct 03 00:07:30 +0000 2020
1312182452392058881,en,NO,NO,0,0,"",Sat Oct 03 00:07:30 +0000 2020
1312182453134450689,en,NO,NO,0,0,"",Sat Oct 03 00:07:30 +0000 2020
1312182453168082944,en,NO,YES,0,47019,"",Sat Oct 03 00:07:30 +0000 2020
1312182453193195520,en,NO,NO,0,0,"",Sat Oct 03 00:07:30 +0000 2020
1312182453264502784,en,NO,YES,0,36882,"",Sat Oct 03 00:07:30 +0000 2020
1312182453285523456,en,NO,YES,0,128287,"",Sat Oct 03 00:07:30 +0000 2020
1312182453419737088,en,NO,YES,0,13353,"",Sat Oct 03 00:07:30 +0000 2020
1312182453432328193,en,NO,YES,0,7533,"",Sat Oct 03 00:07:30 +0000 2020
1312182453444853760,es,NO,YES,0,7,"",Sat Oct 03 00:07:30 +0000 2020
1312182453453291523,en,NO,YES,0,11626,"",Sat Oct 03 00:07:30 +0000 2020
1312182453499387905,en,NO,YES,0,20,"",Sat Oct 03 00:07:30 +0000 2020
1312182453512015873,en,NO,YES,0,23,"",Sat Oct 03 00:07:30 +0000 2020
1312182453532991488,en,NO,YES,0,2834,"",Sat Oct 03 00:07:30 +0000 2020
1312182453587517440,en,NO,YES,0,193,"",Sat Oct 03 00:07:30 +0000 2020
1312182453591703552,en,NO,YES,0,1610,"",Sat Oct 03 00:07:30 +0000 2020
1312182453621071873,en,NO,YES,0,434,"",Sat Oct 03 00:07:30 +0000 2020
1312182453675585536,en,NO,YES,0,36882,"",Sat Oct 03 00:07:30 +0000 2020
1312182453746843648,en,NO,YES,0,3990,"",Sat Oct 03 00:07:30 +0000 2020
1312182453771988993,en,NO,NO,3,0,US,Sat Oct 03 00:07:30 +0000 2020
1312182453885300736,en,NO,YES,0,5352,"",Sat Oct 03 00:07:30 +0000 2020
1312182453952339969,en,NO,NO,4,0,"",Sat Oct 03 00:07:30 +0000 2020
1312182453977579522,und,NO,NO,2,0,"",Sat Oct 03 00:07:30 +0000 2020
1312182453994360832,en,NO,YES,0,1484,"",Sat Oct 03 00:07:30 +0000 2020
1312182454015258627,en,NO,YES,0,849,"",Sat Oct 03 00:07:30 +0000 2020
1312182454036250624,en,NO,NO,0,0,"",Sat Oct 03 00:07:30 +0000 2020
1312182454095015936,en,NO,YES,0,849,"",Sat Oct 03 00:07:30 +0000 2020
1312182454136971264,en,NO,YES,0,3231,"",Sat Oct 03 00:07:30 +0000 2020
