"","Geo_Location","Date_Created"
"2674847","{type: Point, coordinates: [40.4, -3.68333]}","Tue Mar 10 07:33:17 +0000 2020"
"2675129","{type: Point, coordinates: [44.698546, 10.631073]}","Tue Mar 10 07:35:11 +0000 2020"
"2690343","{type: Point, coordinates: [40.78656, 14.77477]}","Tue Mar 10 11:20:52 +0000 2020"
"2701798","{type: Point, coordinates: [41.89702475, 12.50347746]}","Tue Mar 10 14:08:30 +0000 2020"
"2710518","{type: Point, coordinates: [44.15253213, -72.5981195]}","Tue Mar 10 16:28:27 +0000 2020"
"2711552","{type: Point, coordinates: [-23.52469918, -45.17219471]}","Tue Mar 10 16:51:50 +0000 2020"
"2713534","{type: Point, coordinates: [40.92338, 14.53132]}","Tue Mar 10 17:13:01 +0000 2020"
"2726480","{type: Point, coordinates: [36.499285, -82.2884574]}","Tue Mar 10 20:27:14 +0000 2020"
"2728030","{type: Point, coordinates: [-34.5833, -58.3833]}","Tue Mar 10 20:53:21 +0000 2020"
"2728356","{type: Point, coordinates: [47.6046, -122.3308]}","Tue Mar 10 20:56:11 +0000 2020"
"2733856","{type: Point, coordinates: [39.7692, -86.1582]}","Tue Mar 10 22:14:25 +0000 2020"
"2753146","{type: Point, coordinates: [36.07302813, -94.22124119]}","Wed Mar 11 02:59:54 +0000 2020"
"2778284","{type: Point, coordinates: [42.9254979, -78.84950345]}","Wed Mar 11 09:13:46 +0000 2020"
"2781971","{type: Point, coordinates: [53.34412689, -6.26177709]}","Wed Mar 11 10:03:33 +0000 2020"
"2782019","{type: Point, coordinates: [-0.12672354, 109.40237582]}","Wed Mar 11 10:03:34 +0000 2020"
"2793429","{type: Point, coordinates: [44.9171, 10.65437]}","Wed Mar 11 12:58:36 +0000 2020"
"2799834","{type: Point, coordinates: [37.79302, 15.20784]}","Wed Mar 11 14:31:16 +0000 2020"
"2804355","{type: Point, coordinates: [37.383878, -5.970467]}","Wed Mar 11 15:35:18 +0000 2020"
"2809249","{type: Point, coordinates: [37.7793, -122.419]}","Wed Mar 11 16:49:09 +0000 2020"
"2810577","{type: Point, coordinates: [34.19218, -118.33079]}","Wed Mar 11 17:06:05 +0000 2020"
"2811267","{type: Point, coordinates: [51.3727, -0.1099]}","Wed Mar 11 17:18:47 +0000 2020"
"2813386","{type: Point, coordinates: [-27.46860209, -58.83839607]}","Wed Mar 11 17:49:33 +0000 2020"
"2821921","{type: Point, coordinates: [45.63697547, -73.56726563]}","Wed Mar 11 19:52:32 +0000 2020"
"2827401","{type: Point, coordinates: [51.49266139, -0.17808623]}","Wed Mar 11 21:22:44 +0000 2020"
"2829037","{type: Point, coordinates: [35.655857, 139.704132]}","Wed Mar 11 22:35:32 +0000 2020"
"2831101","{type: Point, coordinates: [39.90118, -75.171247]}","Wed Mar 11 23:04:33 +0000 2020"
"2836124","{type: Point, coordinates: [42.4591539, -70.9773576]}","Thu Mar 12 00:19:55 +0000 2020"
"2836969","{type: Point, coordinates: [41.48041176, -82.68274215]}","Thu Mar 12 00:28:31 +0000 2020"
"2839510","{type: Point, coordinates: [45.0702, 7.6777]}","Thu Mar 12 01:07:29 +0000 2020"
"2845788","{type: Point, coordinates: [38.5807649, -121.50001287]}","Thu Mar 12 02:53:14 +0000 2020"
"2848157","{type: Point, coordinates: [8.9812, -79.5354]}","Thu Mar 12 03:24:03 +0000 2020"
"2852007","{type: Point, coordinates: [51.6028586, 0.52550292]}","Thu Mar 12 04:21:55 +0000 2020"
"2852098","{type: Point, coordinates: [43.648, -79.3872]}","Thu Mar 12 04:22:35 +0000 2020"
"2855038","{type: Point, coordinates: [51.50413561, -0.13608912]}","Thu Mar 12 05:06:33 +0000 2020"
"2861068","{type: Point, coordinates: [41.58279879, -4.58334372]}","Thu Mar 12 06:37:05 +0000 2020"
"2861602","{type: Point, coordinates: [-26.26481994, 28.12232543]}","Thu Mar 12 06:40:35 +0000 2020"
"2887225","{type: Point, coordinates: [30.2677, -97.7475]}","Thu Mar 12 14:01:39 +0000 2020"
"2888849","{type: Point, coordinates: [41.95486, -72.30224]}","Thu Mar 12 14:21:47 +0000 2020"
"2893176","{type: Point, coordinates: [27.96037234, -82.4404348]}","Thu Mar 12 15:31:19 +0000 2020"
"2893780","{type: Point, coordinates: [44.3063, -96.7881]}","Thu Mar 12 15:35:50 +0000 2020"
"2909934","{type: Point, coordinates: [42.50638658, 1.5225418]}","Thu Mar 12 19:50:34 +0000 2020"
"2918500","{type: Point, coordinates: [35.6267, -120.69]}","Thu Mar 12 22:09:45 +0000 2020"
"2924372","{type: Point, coordinates: [41.32439426, 19.83299213]}","Thu Mar 12 23:38:10 +0000 2020"
"2927868","{type: Point, coordinates: [26.081846, -80.120688]}","Fri Mar 13 00:26:48 +0000 2020"
"2928980","{type: Point, coordinates: [45.6677507, -73.47935661]}","Fri Mar 13 00:42:03 +0000 2020"
"2930239","{type: Point, coordinates: [40.7142, -74.0064]}","Fri Mar 13 01:06:19 +0000 2020"
"2939029","{type: Point, coordinates: [18.1823878, -77.3217773]}","Fri Mar 13 03:11:31 +0000 2020"
"2942923","{type: Point, coordinates: [42.36315, -73.59559]}","Fri Mar 13 04:10:09 +0000 2020"
"2945880","{type: Point, coordinates: [33.94, -84.58]}","Fri Mar 13 04:55:14 +0000 2020"
"2947639","{type: Point, coordinates: [17.9731611, -67.04964638]}","Fri Mar 13 05:22:48 +0000 2020"
"2951346","{type: Point, coordinates: [47.6046, -122.3308]}","Fri Mar 13 06:13:08 +0000 2020"
"2955467","{type: Point, coordinates: [40.84483, 14.23149]}","Fri Mar 13 07:13:52 +0000 2020"
"2961128","{type: Point, coordinates: [-22.3758, -43.1314]}","Fri Mar 13 08:40:18 +0000 2020"
"2968838","{type: Point, coordinates: [37.168042, -3.5914038]}","Fri Mar 13 10:30:04 +0000 2020"
"2969906","{type: Point, coordinates: [6.25, 7.08333]}","Fri Mar 13 10:45:27 +0000 2020"
"2971201","{type: Point, coordinates: [-30.0291, -51.2208]}","Fri Mar 13 11:10:23 +0000 2020"
"2979007","{type: Point, coordinates: [24.8143, -104.9198]}","Fri Mar 13 12:57:57 +0000 2020"
"2980879","{type: Point, coordinates: [45.43880857, 10.99288704]}","Fri Mar 13 13:27:45 +0000 2020"
"2993513","{type: Point, coordinates: [8.96389499, 7.42936372]}","Fri Mar 13 16:30:33 +0000 2020"
"2997065","{type: Point, coordinates: [41.9, 12.5]}","Fri Mar 13 17:28:46 +0000 2020"
"2998422","{type: Point, coordinates: [38.34318439, -121.97136193]}","Fri Mar 13 17:45:05 +0000 2020"
"2998695","{type: Point, coordinates: [43.86783006, -79.86496731]}","Fri Mar 13 17:56:54 +0000 2020"
"3002408","{type: Point, coordinates: [40.7735426, -73.7973493]}","Fri Mar 13 18:44:38 +0000 2020"
"3003501","{type: Point, coordinates: [40.7735426, -73.7973493]}","Fri Mar 13 19:00:05 +0000 2020"
"3004397","{type: Point, coordinates: [-2.1761, -79.8996]}","Fri Mar 13 19:14:44 +0000 2020"
"3010251","{type: Point, coordinates: [8.0, -65.0]}","Fri Mar 13 20:44:19 +0000 2020"
"3016714","{type: Point, coordinates: [-5.8008, -35.2095]}","Sat Mar 14 01:09:20 +0000 2020"
"3022876","{type: Point, coordinates: [43.7742911, -79.7164011]}","Sat Mar 14 02:40:02 +0000 2020"
"3026718","{type: Point, coordinates: [34.0522, -118.243]}","Sat Mar 14 03:39:19 +0000 2020"
"3032448","{type: Point, coordinates: [13.7352043, -89.20409089]}","Sat Mar 14 04:56:57 +0000 2020"
"3038164","{type: Point, coordinates: [45.6677507, -73.47935661]}","Sat Mar 14 06:26:04 +0000 2020"
"3038198","{type: Point, coordinates: [45.6677507, -73.47935661]}","Sat Mar 14 06:26:04 +0000 2020"
"3042302","{type: Point, coordinates: [51.49795, -0.15453056]}","Sat Mar 14 07:26:28 +0000 2020"
"3049128","{type: Point, coordinates: [54.11369905, -9.15476416]}","Sat Mar 14 09:10:53 +0000 2020"
"3052528","{type: Point, coordinates: [21.13667, 79.08189]}","Sat Mar 14 09:57:06 +0000 2020"
"3052865","{type: Point, coordinates: [38.46317994, 23.61004702]}","Sat Mar 14 09:58:17 +0000 2020"
"3058026","{type: Point, coordinates: [-38.70191821, -62.27007171]}","Sat Mar 14 11:28:50 +0000 2020"
"3059862","{type: Point, coordinates: [45.47808306, 9.15624619]}","Sat Mar 14 11:58:36 +0000 2020"
"3060335","{type: Point, coordinates: [52.1942499, -1.70752]}","Sat Mar 14 12:11:43 +0000 2020"
"3060381","{type: Point, coordinates: [52.232222, 21.008333]}","Sat Mar 14 12:12:03 +0000 2020"
"3060830","{type: Point, coordinates: [40.42223343, -3.6985106]}","Sat Mar 14 12:13:29 +0000 2020"
"3070128","{type: Point, coordinates: [10.46694401, -66.9070315]}","Sat Mar 14 14:29:38 +0000 2020"
"3072461","{type: Point, coordinates: [38.68176426, -121.0481675]}","Sat Mar 14 15:12:30 +0000 2020"
"3074712","{type: Point, coordinates: [40.7722, -73.9259]}","Sat Mar 14 15:43:25 +0000 2020"
"3074926","{type: Point, coordinates: [-23.45930693, -46.63148489]}","Sat Mar 14 15:44:10 +0000 2020"
"3076401","{type: Point, coordinates: [11.02352321, -63.86824539]}","Sat Mar 14 16:00:58 +0000 2020"
"3076572","{type: Point, coordinates: [45.4386, 12.3267]}","Sat Mar 14 16:12:53 +0000 2020"
"3076831","{type: Point, coordinates: [40.7142, -74.0064]}","Sat Mar 14 16:13:38 +0000 2020"
"3078856","{type: Point, coordinates: [51.1055159, 2.6501419]}","Sat Mar 14 16:43:56 +0000 2020"
"3082193","{type: Point, coordinates: [43.3001, -0.3669]}","Sat Mar 14 17:30:02 +0000 2020"
"3083355","{type: Point, coordinates: [-8.0605, -34.9257]}","Sat Mar 14 17:45:40 +0000 2020"
"3083920","{type: Point, coordinates: [5.65089958, -0.10483012]}","Sat Mar 14 17:58:57 +0000 2020"
"3088137","{type: Point, coordinates: [51.569765, -1.139342]}","Sat Mar 14 18:59:40 +0000 2020"
"3089795","{type: Point, coordinates: [47.50378418, 8.55025164]}","Sat Mar 14 19:28:38 +0000 2020"
"3091230","{type: Point, coordinates: [42.4661, -82.9464]}","Sat Mar 14 19:45:01 +0000 2020"
"3098525","{type: Point, coordinates: [6.45306, 3.39583]}","Sat Mar 14 21:31:07 +0000 2020"
"3098540","{type: Point, coordinates: [33.55957271, -117.20154854]}","Sat Mar 14 21:31:28 +0000 2020"
"3104881","{type: Point, coordinates: [38.01543727, -3.37007761]}","Sat Mar 14 23:02:27 +0000 2020"
"3105424","{type: Point, coordinates: [51.50711486, -0.12731805]}","Sat Mar 14 23:15:47 +0000 2020"
"3110670","{type: Point, coordinates: [21.3086, -157.8615]}","Sun Mar 15 00:31:43 +0000 2020"
"3113634","{type: Point, coordinates: [45.75975883, -73.56725453]}","Sun Mar 15 01:16:33 +0000 2020"
"3116145","{type: Point, coordinates: [38.85051348, -76.73601931]}","Sun Mar 15 01:48:33 +0000 2020"
"3122457","{type: Point, coordinates: [32.7774, -96.7977]}","Sun Mar 15 03:19:30 +0000 2020"
"3125893","{type: Point, coordinates: [13.724, -89.72002]}","Sun Mar 15 04:17:38 +0000 2020"
"3125922","{type: Point, coordinates: [37.2307838, -80.43428043]}","Sun Mar 15 04:17:39 +0000 2020"
"3145269","{type: Point, coordinates: [12.9366966, 100.9309878]}","Sun Mar 15 09:04:06 +0000 2020"
"3152742","{type: Point, coordinates: [51.49795, -0.15453056]}","Sun Mar 15 10:50:42 +0000 2020"
"3155515","{type: Point, coordinates: [-11.55138, -41.15492]}","Sun Mar 15 11:34:58 +0000 2020"
"3156894","{type: Point, coordinates: [40.05, 9.08333333]}","Sun Mar 15 11:51:18 +0000 2020"
"3161896","{type: Point, coordinates: [42.8504, -2.6664]}","Sun Mar 15 13:21:22 +0000 2020"
"3162034","{type: Point, coordinates: [45.7656, 4.9819]}","Sun Mar 15 13:21:44 +0000 2020"
"3162179","{type: Point, coordinates: [34.22101074, -118.5014087]}","Sun Mar 15 13:22:26 +0000 2020"
"3165751","{type: Point, coordinates: [34.0522, -118.243]}","Sun Mar 15 14:21:05 +0000 2020"
"3166683","{type: Point, coordinates: [41.0917, -80.7381]}","Sun Mar 15 14:35:45 +0000 2020"
"3169147","{type: Point, coordinates: [25.7752, -80.192]}","Sun Mar 15 15:07:33 +0000 2020"
"3178732","{type: Point, coordinates: [36.89900044, 10.18898769]}","Sun Mar 15 17:24:27 +0000 2020"
"3185374","{type: Point, coordinates: [50.53027284, -5.01168242]}","Sun Mar 15 19:08:20 +0000 2020"
"3185685","{type: Point, coordinates: [34.27326554, -118.67766082]}","Sun Mar 15 19:09:24 +0000 2020"
"3191283","{type: Point, coordinates: [41.055149, -80.680976]}","Sun Mar 15 20:37:58 +0000 2020"
"3196314","{type: Point, coordinates: [53.33223491, -6.26837517]}","Sun Mar 15 21:53:01 +0000 2020"
"3201084","{type: Point, coordinates: [-34.6089, -58.4397]}","Sun Mar 15 22:55:53 +0000 2020"
"3201584","{type: Point, coordinates: [34.31999296, -117.84636308]}","Sun Mar 15 23:09:06 +0000 2020"
"3203993","{type: Point, coordinates: [34.70028, -76.74056]}","Sun Mar 15 23:40:32 +0000 2020"
"3204028","{type: Point, coordinates: [37.01910538, -121.57834142]}","Sun Mar 15 23:40:32 +0000 2020"
"3211358","{type: Point, coordinates: [-6.1803, 106.8233]}","Mon Mar 16 01:26:48 +0000 2020"
"3224133","{type: Point, coordinates: [34.00011903, -117.8749374]}","Mon Mar 16 04:40:58 +0000 2020"
"3230382","{type: Point, coordinates: [47.6172, -122.199]}","Mon Mar 16 06:12:02 +0000 2020"
"3232315","{type: Point, coordinates: [-33.4492792, -70.6740877]}","Mon Mar 16 06:41:41 +0000 2020"
"3233949","{type: Point, coordinates: [45.0702, 7.6777]}","Mon Mar 16 07:10:38 +0000 2020"
"3239105","{type: Point, coordinates: [-33.83262672, 18.65019148]}","Mon Mar 16 08:14:30 +0000 2020"
"3241110","{type: Point, coordinates: [33.89599092, -118.32607249]}","Mon Mar 16 08:44:24 +0000 2020"
"3242629","{type: Point, coordinates: [44.88607168, 17.31841347]}","Mon Mar 16 09:12:47 +0000 2020"
"3245290","{type: Point, coordinates: [55.26352405, -1.75995931]}","Mon Mar 16 09:56:45 +0000 2020"
"3248795","{type: Point, coordinates: [53.00778835, -2.18091488]}","Mon Mar 16 10:43:32 +0000 2020"
"3259458","{type: Point, coordinates: [-34.6086, -58.3734]}","Mon Mar 16 13:16:14 +0000 2020"
"3259877","{type: Point, coordinates: [18.90321051, -70.11309152]}","Mon Mar 16 13:29:02 +0000 2020"
"3260729","{type: Point, coordinates: [-12.029475, -77.0853771]}","Mon Mar 16 13:43:16 +0000 2020"
"3263114","{type: Point, coordinates: [45.5038, -73.5744]}","Mon Mar 16 14:14:44 +0000 2020"
"3264103","{type: Point, coordinates: [-33.4054, -70.6416]}","Mon Mar 16 14:29:45 +0000 2020"
"3267431","{type: Point, coordinates: [36.98193397, -110.11201684]}","Mon Mar 16 15:15:57 +0000 2020"
"3270027","{type: Point, coordinates: [40.0, -3.0]}","Mon Mar 16 15:59:23 +0000 2020"
"3271267","{type: Point, coordinates: [33.80126634, -84.22197193]}","Mon Mar 16 16:15:35 +0000 2020"
"3275694","{type: Point, coordinates: [-23.53815839, -46.57275813]}","Mon Mar 16 17:17:26 +0000 2020"
"3277811","{type: Point, coordinates: [19.4326, -99.1332]}","Mon Mar 16 17:47:29 +0000 2020"
"3278429","{type: Point, coordinates: [27.7706, -82.6794]}","Mon Mar 16 18:00:59 +0000 2020"
"3279072","{type: Point, coordinates: [41.22784, 0.543]}","Mon Mar 16 18:14:48 +0000 2020"
"3282677","{type: Point, coordinates: [35.54382017, -82.55744934]}","Mon Mar 16 19:02:16 +0000 2020"
"3285398","{type: Point, coordinates: [33.8912985, -118.07116168]}","Mon Mar 16 19:45:56 +0000 2020"
"3286594","{type: Point, coordinates: [35.13360177, -89.86387797]}","Mon Mar 16 20:01:41 +0000 2020"
"3287259","{type: Point, coordinates: [34.1867, -118.448]}","Mon Mar 16 20:15:36 +0000 2020"
"3289301","{type: Point, coordinates: [41.47042, -81.565]}","Mon Mar 16 20:45:32 +0000 2020"
"3289438","{type: Point, coordinates: [37.41268772, -5.97530931]}","Mon Mar 16 20:46:20 +0000 2020"
"3294314","{type: Point, coordinates: [4.5997, -74.0794]}","Mon Mar 16 21:49:28 +0000 2020"
"3301600","{type: Point, coordinates: [19.40540196, -99.09539223]}","Mon Mar 16 23:46:44 +0000 2020"
"3303136","{type: Point, coordinates: [25.97734614, -80.28091469]}","Tue Mar 17 00:04:02 +0000 2020"
"3303202","{type: Point, coordinates: [13.86200131, 100.65507813]}","Tue Mar 17 00:04:03 +0000 2020"
"3303457","{type: Point, coordinates: [-33.86751, 151.20797]}","Tue Mar 17 00:05:10 +0000 2020"
"3303460","{type: Point, coordinates: [-15.80071393, -47.92380377]}","Tue Mar 17 00:05:10 +0000 2020"
"3303589","{type: Point, coordinates: [40.33549, -75.9501499]}","Tue Mar 17 00:16:41 +0000 2020"
"3305497","{type: Point, coordinates: [-25.75533628, 28.30626774]}","Tue Mar 17 00:35:05 +0000 2020"
"3312193","{type: Point, coordinates: [30.434, -84.29055]}","Tue Mar 17 01:32:43 +0000 2020"
"3312867","{type: Point, coordinates: [-26.4125814, 27.8631942]}","Tue Mar 17 01:32:47 +0000 2020"
"3314892","{type: Point, coordinates: [-7.1207, -34.8627]}","Tue Mar 17 01:32:58 +0000 2020"
"3326142","{type: Point, coordinates: [-28.68129316, -49.37369146]}","Tue Mar 17 01:34:01 +0000 2020"
"3332710","{type: Point, coordinates: [42.34799, -71.24795]}","Tue Mar 17 01:34:38 +0000 2020"
"3334026","{type: Point, coordinates: [43.648, -79.3872]}","Tue Mar 17 01:34:45 +0000 2020"
"3337225","{type: Point, coordinates: [33.1508, -96.8261]}","Tue Mar 17 01:35:03 +0000 2020"
"3340336","{type: Point, coordinates: [-23.6436, -70.3884]}","Tue Mar 17 01:35:20 +0000 2020"
"3341600","{type: Point, coordinates: [0.10812, -76.90976]}","Tue Mar 17 01:35:27 +0000 2020"
"3343602","{type: Point, coordinates: [8.0, -65.0]}","Tue Mar 17 01:35:38 +0000 2020"
"3346180","{type: Point, coordinates: [-23.55808712, -46.67571414]}","Tue Mar 17 01:35:53 +0000 2020"
"3347528","{type: Point, coordinates: [47.65611111, -117.08638889]}","Tue Mar 17 01:36:01 +0000 2020"
"3350407","{type: Point, coordinates: [14.6211, -90.5269]}","Tue Mar 17 01:36:16 +0000 2020"
"3352568","{type: Point, coordinates: [33.49944444, -117.66166667]}","Tue Mar 17 01:36:28 +0000 2020"
"3352866","{type: Point, coordinates: [-32.9844, -68.787]}","Tue Mar 17 01:36:29 +0000 2020"
"3357176","{type: Point, coordinates: [-23.6238, -46.5697]}","Tue Mar 17 02:45:08 +0000 2020"
"3361354","{type: Point, coordinates: [-21.1167, -42.9333]}","Tue Mar 17 02:45:33 +0000 2020"
"3365835","{type: Point, coordinates: [-33.45, -70.6667]}","Tue Mar 17 02:45:59 +0000 2020"
"3371278","{type: Point, coordinates: [34.736, -92.3311]}","Tue Mar 17 02:46:29 +0000 2020"
"3373851","{type: Point, coordinates: [29.7244, -95.3882]}","Tue Mar 17 02:46:44 +0000 2020"
"3385135","{type: Point, coordinates: [21.31045, -157.8613]}","Tue Mar 17 02:47:50 +0000 2020"
"3387580","{type: Point, coordinates: [45.6677507, -73.47935661]}","Tue Mar 17 02:48:04 +0000 2020"
"3388329","{type: Point, coordinates: [-12.0766, -77.0642]}","Tue Mar 17 02:48:08 +0000 2020"
"3391727","{type: Point, coordinates: [36.01987522, -115.27072363]}","Tue Mar 17 02:48:28 +0000 2020"
"3391956","{type: Point, coordinates: [17.9667, 102.6]}","Tue Mar 17 02:48:29 +0000 2020"
"3392265","{type: Point, coordinates: [40.4088, -3.6457]}","Tue Mar 17 02:48:31 +0000 2020"
"3394838","{type: Point, coordinates: [-23.58338, -46.67591]}","Tue Mar 17 02:48:45 +0000 2020"
"3397819","{type: Point, coordinates: [45.75975883, -73.56725453]}","Tue Mar 17 02:49:02 +0000 2020"
"3401637","{type: Point, coordinates: [35.0, 103.0]}","Tue Mar 17 03:46:57 +0000 2020"
"3412757","{type: Point, coordinates: [-28.59501, -65.90065]}","Tue Mar 17 03:48:16 +0000 2020"
"3418421","{type: Point, coordinates: [40.5748668, -73.9626824]}","Tue Mar 17 03:48:55 +0000 2020"
"3419255","{type: Point, coordinates: [45.75975883, -73.56725453]}","Tue Mar 17 03:49:01 +0000 2020"
"3419294","{type: Point, coordinates: [45.75975883, -73.56725453]}","Tue Mar 17 03:49:01 +0000 2020"
"3419339","{type: Point, coordinates: [45.75975883, -73.56725453]}","Tue Mar 17 03:49:02 +0000 2020"
"3419776","{type: Point, coordinates: [-3.32792836, 114.5888164]}","Tue Mar 17 03:49:05 +0000 2020"
"3424456","{type: Point, coordinates: [44.82972222, -122.79277778]}","Tue Mar 17 03:49:38 +0000 2020"
"3426563","{type: Point, coordinates: [41.52196303, -88.21629175]}","Tue Mar 17 03:49:54 +0000 2020"
"3429299","{type: Point, coordinates: [41.2557, -95.9304]}","Tue Mar 17 03:50:13 +0000 2020"
"3432570","{type: Point, coordinates: [46.11604295, -64.68827509]}","Tue Mar 17 03:50:36 +0000 2020"
"3436869","{type: Point, coordinates: [-38.82904, -68.13144]}","Tue Mar 17 03:51:06 +0000 2020"
"3439032","{type: Point, coordinates: [19.29264681, 73.11018335]}","Tue Mar 17 03:51:22 +0000 2020"
"3441458","{type: Point, coordinates: [10.31964808, 123.89927293]}","Tue Mar 17 03:51:39 +0000 2020"
"3441977","{type: Point, coordinates: [18.4715, -69.8927]}","Tue Mar 17 03:51:43 +0000 2020"
"3442035","{type: Point, coordinates: [45.04242, -93.78824]}","Tue Mar 17 03:51:43 +0000 2020"
"3447478","{type: Point, coordinates: [51.50413561, -0.13608912]}","Tue Mar 17 04:58:01 +0000 2020"
"3447538","{type: Point, coordinates: [-26.21659308, 28.06045532]}","Tue Mar 17 04:58:02 +0000 2020"
"3447572","{type: Point, coordinates: [51.50413561, -0.13608912]}","Tue Mar 17 04:58:02 +0000 2020"
"3448893","{type: Point, coordinates: [29.6713158, -95.3791764]}","Tue Mar 17 04:58:15 +0000 2020"
"3452097","{type: Point, coordinates: [34.1692, -118.3429]}","Tue Mar 17 04:58:46 +0000 2020"
"3453497","{type: Point, coordinates: [43.73104, -79.45577]}","Tue Mar 17 04:58:59 +0000 2020"
"3454652","{type: Point, coordinates: [2.93570657, 101.68995782]}","Tue Mar 17 04:59:11 +0000 2020"
"3455044","{type: Point, coordinates: [34.1692, -118.3429]}","Tue Mar 17 04:59:14 +0000 2020"
"3477047","{type: Point, coordinates: [39.1022, -94.5809]}","Tue Mar 17 05:02:40 +0000 2020"
"3479798","{type: Point, coordinates: [52.232222, 21.008333]}","Tue Mar 17 05:03:06 +0000 2020"
"3482505","{type: Point, coordinates: [52.39398971, 4.88725586]}","Tue Mar 17 05:03:33 +0000 2020"
"3482575","{type: Point, coordinates: [52.39398971, 4.88725586]}","Tue Mar 17 05:03:33 +0000 2020"
"3486559","{type: Point, coordinates: [40.0, -74.5]}","Tue Mar 17 05:04:12 +0000 2020"
"3492508","{type: Point, coordinates: [51.50711486, -0.12731805]}","Tue Mar 17 05:59:00 +0000 2020"
"3503629","{type: Point, coordinates: [12.9366998, 100.9309913]}","Tue Mar 17 06:01:05 +0000 2020"
"3503773","{type: Point, coordinates: [12.9366998, 100.9309913]}","Tue Mar 17 06:01:07 +0000 2020"
"3511276","{type: Point, coordinates: [13.76598429, 100.67705078]}","Tue Mar 17 06:02:33 +0000 2020"
"3514231","{type: Point, coordinates: [19.4326, -99.1332]}","Tue Mar 17 06:03:06 +0000 2020"
"3516936","{type: Point, coordinates: [55.75583333, 37.61777778]}","Tue Mar 17 06:03:39 +0000 2020"
"3518428","{type: Point, coordinates: [-34.6333, -58.4]}","Tue Mar 17 06:03:58 +0000 2020"
"3518619","{type: Point, coordinates: [38.75378, -121.25821]}","Tue Mar 17 06:04:00 +0000 2020"
"3529298","{type: Point, coordinates: [48.868667, 2.36343384]}","Tue Mar 17 06:06:02 +0000 2020"
"3529305","{type: Point, coordinates: [52.39398971, 4.88725586]}","Tue Mar 17 06:06:03 +0000 2020"
"3531059","{type: Point, coordinates: [37.32792181, -121.9314128]}","Tue Mar 17 06:06:23 +0000 2020"
"3535110","{type: Point, coordinates: [37.8718, -122.275]}","Tue Mar 17 07:12:12 +0000 2020"
"3536927","{type: Point, coordinates: [18.4596876, -69.9485084]}","Tue Mar 17 07:12:32 +0000 2020"
"3537488","{type: Point, coordinates: [33.49987, -112.08216]}","Tue Mar 17 07:12:39 +0000 2020"
"3546790","{type: Point, coordinates: [13.0434906, 80.1659784]}","Tue Mar 17 07:14:26 +0000 2020"
"3554737","{type: Point, coordinates: [39.7692, -86.1582]}","Tue Mar 17 07:15:59 +0000 2020"
"3562405","{type: Point, coordinates: [34.5938381, -118.16992259]}","Tue Mar 17 07:17:26 +0000 2020"
"3563459","{type: Point, coordinates: [45.74315872, 9.38799477]}","Tue Mar 17 07:17:39 +0000 2020"
"3565014","{type: Point, coordinates: [39.02914, -0.48967]}","Tue Mar 17 07:17:57 +0000 2020"
"3567138","{type: Point, coordinates: [36.9308052, -82.6455168]}","Tue Mar 17 07:18:20 +0000 2020"
"3567817","{type: Point, coordinates: [51.50711486, -0.12731805]}","Tue Mar 17 07:18:28 +0000 2020"
"3568742","{type: Point, coordinates: [58.29973, -134.40679]}","Tue Mar 17 07:18:38 +0000 2020"
"3578865","{type: Point, coordinates: [40.42284376, -3.73151855]}","Tue Mar 17 07:20:32 +0000 2020"
"3578900","{type: Point, coordinates: [40.42284376, -3.73151855]}","Tue Mar 17 07:20:32 +0000 2020"
"3586424","{type: Point, coordinates: [53.295063, -2.7273922]}","Tue Mar 17 08:15:54 +0000 2020"
"3590093","{type: Point, coordinates: [45.96720523, 9.26773894]}","Tue Mar 17 08:16:35 +0000 2020"
"3597647","{type: Point, coordinates: [51.88994716, -0.52664839]}","Tue Mar 17 08:18:03 +0000 2020"
"3603776","{type: Point, coordinates: [47.42462, -0.52502]}","Tue Mar 17 08:19:16 +0000 2020"
"3604665","{type: Point, coordinates: [57.69443, -2.01656]}","Tue Mar 17 08:19:26 +0000 2020"
"3605130","{type: Point, coordinates: [51.49971767, -0.13568176]}","Tue Mar 17 08:19:32 +0000 2020"
"3605302","{type: Point, coordinates: [51.55141874, -0.14367274]}","Tue Mar 17 08:19:34 +0000 2020"
"3607802","{type: Point, coordinates: [51.55141874, -0.14367274]}","Tue Mar 17 08:20:02 +0000 2020"
"3616785","{type: Point, coordinates: [38.7261, -9.1394]}","Tue Mar 17 08:21:46 +0000 2020"
"3618465","{type: Point, coordinates: [-32.05786, 115.74855]}","Tue Mar 17 08:22:06 +0000 2020"
"3620702","{type: Point, coordinates: [50.631743, 3.0538387]}","Tue Mar 17 08:22:31 +0000 2020"
"3620829","{type: Point, coordinates: [-12.8938, -38.3275]}","Tue Mar 17 08:22:33 +0000 2020"
"3625924","{type: Point, coordinates: [-33.9246, 151.228]}","Tue Mar 17 09:29:40 +0000 2020"
"3628885","{type: Point, coordinates: [31.9635286, 35.9070257]}","Tue Mar 17 09:30:10 +0000 2020"
"3636502","{type: Point, coordinates: [25.97734614, -80.28091469]}","Tue Mar 17 09:31:32 +0000 2020"
"3636830","{type: Point, coordinates: [25.97734614, -80.28091469]}","Tue Mar 17 09:31:36 +0000 2020"
"3640455","{type: Point, coordinates: [40.9658818, -75.28308392]}","Tue Mar 17 09:32:15 +0000 2020"
