"","Geo_Location","Date_Created"
"13014912","{type: Point, coordinates: [38.5740599, -0.07469647]}","Sat Apr 04 17:42:21 +0000 2020"
"13017789","{type: Point, coordinates: [-33.45521, -70.59388]}","Sat Apr 04 02:52:59 +0000 2020"
"13017989","{type: Point, coordinates: [19.0, -70.666667]}","Sat Apr 04 05:07:25 +0000 2020"
"13018192","{type: Point, coordinates: [-11.0, -53.0]}","Sat Apr 04 11:41:41 +0000 2020"
"13024768","{type: Point, coordinates: [-2.8992, -79.0153]}","Sat Apr 04 03:37:35 +0000 2020"
"13025512","{type: Point, coordinates: [34.0522, -118.243]}","Sat Apr 04 17:40:24 +0000 2020"
"13025683","{type: Point, coordinates: [-6.602, 106.762]}","Sat Apr 04 11:09:22 +0000 2020"
"13027992","{type: Point, coordinates: [-8.43333, 114.333]}","Sat Apr 04 06:51:36 +0000 2020"
"13031800","{type: Point, coordinates: [25.1994, 55.2741]}","Sat Apr 04 07:08:28 +0000 2020"
"13033480","{type: Point, coordinates: [38.69585457, -9.19515993]}","Sat Apr 04 21:43:49 +0000 2020"
"13035114","{type: Point, coordinates: [21.0, 77.0]}","Sat Apr 04 10:37:42 +0000 2020"
"13035308","{type: Point, coordinates: [31.7763, 35.2404]}","Sat Apr 04 09:22:42 +0000 2020"
"13038589","{type: Point, coordinates: [-4.1205, 104.1716]}","Sat Apr 04 06:36:31 +0000 2020"
"13043144","{type: Point, coordinates: [16.73863947, -93.09408972]}","Sat Apr 04 22:45:58 +0000 2020"
"13044301","{type: Point, coordinates: [33.58563006, 130.39747953]}","Sat Apr 04 09:21:13 +0000 2020"
"13046228","{type: Point, coordinates: [44.4133, -79.68]}","Sat Apr 04 19:14:16 +0000 2020"
"13046771","{type: Point, coordinates: [38.68905398, 0.13403866]}","Sat Apr 04 06:20:02 +0000 2020"
"13050701","{type: Point, coordinates: [-0.12052108, -78.49255015]}","Sat Apr 04 13:54:50 +0000 2020"
"13053396","{type: Point, coordinates: [33.833741, -118.350552]}","Sat Apr 04 02:25:50 +0000 2020"
"13054111","{type: Point, coordinates: [-6.192264, 106.878917]}","Sat Apr 04 04:08:29 +0000 2020"
"13054902","{type: Point, coordinates: [34.0522, -118.243]}","Sat Apr 04 13:26:55 +0000 2020"
"13059266","{type: Point, coordinates: [-21.9691, -46.79909]}","Sat Apr 04 17:28:23 +0000 2020"
"13062530","{type: Point, coordinates: [5.55, -0.2]}","Sat Apr 04 23:42:49 +0000 2020"
"13065423","{type: Point, coordinates: [37.89116901, -84.55348971]}","Sat Apr 04 19:43:37 +0000 2020"
"13070429","{type: Point, coordinates: [28.13333333, -81.63166667]}","Sat Apr 04 01:25:04 +0000 2020"
"13071022","{type: Point, coordinates: [25.12200625, 55.35676909]}","Sat Apr 04 19:59:41 +0000 2020"
"13074984","{type: Point, coordinates: [-8.544292, 115.30563354]}","Sat Apr 04 04:37:25 +0000 2020"
"13077909","{type: Point, coordinates: [-6.28546357, 106.91434768]}","Sat Apr 04 11:21:20 +0000 2020"
"13089586","{type: Point, coordinates: [-22.53917481, -55.73124352]}","Sat Apr 04 02:38:38 +0000 2020"
"13089849","{type: Point, coordinates: [40.7142, -74.0064]}","Sat Apr 04 16:40:34 +0000 2020"
"13091621","{type: Point, coordinates: [-23.5386, -46.8448]}","Sun Apr 05 10:45:22 +0000 2020"
"13093614","{type: Point, coordinates: [38.91593288, 1.41927236]}","Sun Apr 05 13:35:39 +0000 2020"
"13095387","{type: Point, coordinates: [41.6503, -0.8827]}","Sun Apr 05 19:18:42 +0000 2020"
"13096315","{type: Point, coordinates: [48.81, 2.362]}","Sun Apr 05 08:28:11 +0000 2020"
"13103951","{type: Point, coordinates: [16.52018, 80.69033]}","Sun Apr 05 16:33:10 +0000 2020"
"13106472","{type: Point, coordinates: [29.948479, -90.070864]}","Sun Apr 05 16:19:57 +0000 2020"
"13109297","{type: Point, coordinates: [-28.71384, -49.29983]}","Sun Apr 05 23:51:10 +0000 2020"
"13110472","{type: Point, coordinates: [39.09389297, -0.46385585]}","Sun Apr 05 08:01:38 +0000 2020"
"13110980","{type: Point, coordinates: [44.899, 8.2079]}","Sun Apr 05 08:14:19 +0000 2020"
"13114566","{type: Point, coordinates: [-7.4278, 109.2437]}","Sun Apr 05 07:48:22 +0000 2020"
"13116976","{type: Point, coordinates: [3.18333333, 98.51666667]}","Sun Apr 05 05:42:40 +0000 2020"
"13117589","{type: Point, coordinates: [-6.39483979, 106.91218018]}","Sun Apr 05 03:45:41 +0000 2020"
"13117834","{type: Point, coordinates: [18.5189558, 73.85961308]}","Sun Apr 05 02:58:30 +0000 2020"
"13123306","{type: Point, coordinates: [11.9380342, 79.8194752]}","Sun Apr 05 16:23:13 +0000 2020"
"13127121","{type: Point, coordinates: [41.07609261, 29.01578534]}","Sun Apr 05 11:04:11 +0000 2020"
"13127269","{type: Point, coordinates: [30.9048, -84.571]}","Sun Apr 05 12:52:59 +0000 2020"
"13129009","{type: Point, coordinates: [-6.69452722, 107.82472585]}","Sun Apr 05 04:03:04 +0000 2020"
"13134861","{type: Point, coordinates: [-23.4508298, -51.9400568]}","Sun Apr 05 03:29:00 +0000 2020"
"13136019","{type: Point, coordinates: [51.4541, -0.973]}","Sun Apr 05 11:31:29 +0000 2020"
"13139639","{type: Point, coordinates: [39.40289, -74.3717]}","Sun Apr 05 15:22:55 +0000 2020"
"13143266","{type: Point, coordinates: [-33.45, -70.6667]}","Sun Apr 05 18:32:01 +0000 2020"
"13146397","{type: Point, coordinates: [38.577, -121.4947]}","Sun Apr 05 20:07:26 +0000 2020"
"13147269","{type: Point, coordinates: [37.90118, -122.06163]}","Sun Apr 05 00:32:36 +0000 2020"
"13156733","{type: Point, coordinates: [33.92371497, -117.96748202]}","Sun Apr 05 20:17:57 +0000 2020"
"13159461","{type: Point, coordinates: [40.6739, -73.4358]}","Sun Apr 05 18:23:58 +0000 2020"
"13166956","{type: Point, coordinates: [-31.5342, -68.5261]}","Sun Apr 05 04:30:55 +0000 2020"
"13188395","{type: Point, coordinates: [6.7299562, 6.1894895]}","Sun Apr 05 09:18:50 +0000 2020"
"13188820","{type: Point, coordinates: [-22.7041, -43.2806]}","Sun Apr 05 01:33:06 +0000 2020"
"13190282","{type: Point, coordinates: [-8.20291866, 113.70374708]}","Sun Apr 05 02:46:26 +0000 2020"
"13191786","{type: Point, coordinates: [55.9546, -3.2087]}","Sun Apr 05 20:18:31 +0000 2020"
"13194073","{type: Point, coordinates: [18.0552777, -63.03877592]}","Sun Apr 05 23:07:11 +0000 2020"
"13199580","{type: Point, coordinates: [-5.41456893, 105.31791331]}","Sun Apr 05 08:43:38 +0000 2020"
"13211592","{type: Point, coordinates: [39.6214, -106.492]}","Sun Apr 05 18:03:06 +0000 2020"
"13213371","{type: Point, coordinates: [49.22455721, -123.10025891]}","Sun Apr 05 13:51:17 +0000 2020"
"13214252","{type: Point, coordinates: [-8.55504701, 115.33407383]}","Sun Apr 05 16:19:57 +0000 2020"
"13215592","{type: Point, coordinates: [51.3587, 1.0268]}","Sun Apr 05 11:16:52 +0000 2020"
"13217200","{type: Point, coordinates: [10.45273294, -66.8508164]}","Sun Apr 05 22:04:25 +0000 2020"
"13224010","{type: Point, coordinates: [29.7602, -95.3694]}","Sun Apr 05 12:47:27 +0000 2020"
"13226268","{type: Point, coordinates: [36.7167, -4.4237]}","Sun Apr 05 08:29:29 +0000 2020"
"13230837","{type: Point, coordinates: [25.2628261, 51.61756268]}","Sun Apr 05 06:03:51 +0000 2020"
"13231168","{type: Point, coordinates: [36.6815, -6.1379]}","Sun Apr 05 11:45:17 +0000 2020"
"13235018","{type: Point, coordinates: [34.0522, -118.243]}","Sun Apr 05 02:15:16 +0000 2020"
"13248073","{type: Point, coordinates: [38.74751841, -9.09904258]}","Sun Apr 05 14:37:34 +0000 2020"
"13249990","{type: Point, coordinates: [34.0522, -118.243]}","Sun Apr 05 02:28:49 +0000 2020"
"13254877","{type: Point, coordinates: [40.69705556, -73.99644444]}","Sun Apr 05 01:27:20 +0000 2020"
"13258666","{type: Point, coordinates: [9.0, 8.0]}","Sun Apr 05 10:46:20 +0000 2020"
"13262614","{type: Point, coordinates: [41.817569, -71.361129]}","Sun Apr 05 23:08:03 +0000 2020"
"13267175","{type: Point, coordinates: [-7.3954, 109.6952]}","Sun Apr 05 14:35:33 +0000 2020"
"13270859","{type: Point, coordinates: [49.39872143, 7.1833288]}","Sun Apr 05 15:04:43 +0000 2020"
"13284074","{type: Point, coordinates: [-7.05658, 107.7433]}","Sun Apr 05 06:00:57 +0000 2020"
"13285409","{type: Point, coordinates: [39.52993, -0.35305]}","Sun Apr 05 17:36:41 +0000 2020"
"13287003","{type: Point, coordinates: [36.08035679, 120.33828283]}","Sun Apr 05 15:52:06 +0000 2020"
"13291389","{type: Point, coordinates: [-6.2062557, 106.8783513]}","Sun Apr 05 10:03:25 +0000 2020"
"13293266","{type: Point, coordinates: [28.631747, 77.219672]}","Sun Apr 05 11:01:24 +0000 2020"
"13297106","{type: Point, coordinates: [40.8480663, -73.87963096]}","Sun Apr 05 21:49:29 +0000 2020"
"13297936","{type: Point, coordinates: [-7.799243, 110.366643]}","Sun Apr 05 04:30:35 +0000 2020"
"13299226","{type: Point, coordinates: [20.68558899, -103.36858678]}","Sun Apr 05 23:34:03 +0000 2020"
"13303931","{type: Point, coordinates: [41.88650561, 12.50660022]}","Sun Apr 05 00:46:01 +0000 2020"
"13307377","{type: Point, coordinates: [42.65757, 13.69736]}","Sun Apr 05 12:18:58 +0000 2020"
"13308349","{type: Point, coordinates: [5.92988388, 116.0682365]}","Sun Apr 05 07:59:47 +0000 2020"
"13312476","{type: Point, coordinates: [-9.86667, 124.283]}","Sun Apr 05 07:03:30 +0000 2020"
"13325631","{type: Point, coordinates: [10.49026526, -66.80591779]}","Sun Apr 05 13:37:16 +0000 2020"
"13326604","{type: Point, coordinates: [52.232222, 21.008333]}","Sun Apr 05 05:30:18 +0000 2020"
"13326843","{type: Point, coordinates: [-1.4511, -48.4772]}","Sun Apr 05 02:03:24 +0000 2020"
"13340404","{type: Point, coordinates: [-35.3904773, 149.2019871]}","Sun Apr 05 04:12:57 +0000 2020"
"13342087","{type: Point, coordinates: [36.16137666, -86.77558511]}","Sun Apr 05 19:37:20 +0000 2020"
"13348252","{type: Point, coordinates: [-7.7466815, 111.33066035]}","Sun Apr 05 05:27:39 +0000 2020"
"13349242","{type: Point, coordinates: [-15.85699628, -47.95620547]}","Sun Apr 05 07:17:58 +0000 2020"
"13354690","{type: Point, coordinates: [40.69001034, -74.04420376]}","Sun Apr 05 06:27:58 +0000 2020"
"13357837","{type: Point, coordinates: [48.1739745, 16.41560835]}","Sun Apr 05 13:52:01 +0000 2020"
"13363601","{type: Point, coordinates: [48.1739745, 16.41560835]}","Sun Apr 05 13:52:01 +0000 2020"
"13365780","{type: Point, coordinates: [25.7752, -80.192]}","Sun Apr 05 23:51:15 +0000 2020"
"13366889","{type: Point, coordinates: [10.6618859, -71.6133648]}","Sun Apr 05 18:49:10 +0000 2020"
"13367197","{type: Point, coordinates: [-2.81657912, 107.78192997]}","Sun Apr 05 02:31:12 +0000 2020"
"13372800","{type: Point, coordinates: [47.6963, 8.99527]}","Sun Apr 05 03:00:02 +0000 2020"
"13375287","{type: Point, coordinates: [-19.016667, 30.016667]}","Sun Apr 05 10:34:42 +0000 2020"
"13375439","{type: Point, coordinates: [-34.6086, -58.3734]}","Sun Apr 05 05:49:12 +0000 2020"
"13376357","{type: Point, coordinates: [-6.90981117, 109.38842704]}","Sun Apr 05 12:50:41 +0000 2020"
"13379567","{type: Point, coordinates: [38.02758088, 23.75846678]}","Sun Apr 05 00:26:05 +0000 2020"
"13379944","{type: Point, coordinates: [6.45306, 3.39583]}","Sun Apr 05 08:49:38 +0000 2020"
"13381525","{type: Point, coordinates: [39.9527, -75.1651]}","Sun Apr 05 22:22:15 +0000 2020"
"13384950","{type: Point, coordinates: [24.50196917, 85.72318554]}","Sun Apr 05 15:52:02 +0000 2020"
"13386442","{type: Point, coordinates: [42.9833, -81.25]}","Sun Apr 05 19:32:37 +0000 2020"
"13389605","{type: Point, coordinates: [41.89702475, 12.50347746]}","Sun Apr 05 19:33:04 +0000 2020"
"13393746","{type: Point, coordinates: [7.3964, 3.9167]}","Sun Apr 05 10:32:49 +0000 2020"
"13395543","{type: Point, coordinates: [36.08035679, 120.33828283]}","Sun Apr 05 16:32:41 +0000 2020"
"13402011","{type: Point, coordinates: [35.17521345, -79.3929698]}","Sun Apr 05 14:17:46 +0000 2020"
"13406942","{type: Point, coordinates: [7.3964, 3.9167]}","Sun Apr 05 10:32:12 +0000 2020"
"13410143","{type: Point, coordinates: [55.74089316, 37.60003801]}","Sun Apr 05 18:21:01 +0000 2020"
"13416146","{type: Point, coordinates: [-23.53029698, -47.4683833]}","Sun Apr 05 15:07:04 +0000 2020"
"13419745","{type: Point, coordinates: [-36.8708687, 174.7772369]}","Sun Apr 05 07:00:19 +0000 2020"
"13422488","{type: Point, coordinates: [-7.7466815, 111.33066035]}","Sun Apr 05 10:21:04 +0000 2020"
"13424998","{type: Point, coordinates: [36.0731, -79.7913]}","Sun Apr 05 22:35:35 +0000 2020"
"13428171","{type: Point, coordinates: [7.3964, 3.9167]}","Sun Apr 05 10:33:31 +0000 2020"
"13428977","{type: Point, coordinates: [13.32142, 79.58572]}","Sun Apr 05 10:29:16 +0000 2020"
"13430159","{type: Point, coordinates: [36.4667, -6.2]}","Sun Apr 05 08:02:36 +0000 2020"
"13430763","{type: Point, coordinates: [-22.908, -43.1975]}","Sun Apr 05 12:00:09 +0000 2020"
"13430793","{type: Point, coordinates: [45.5037, -122.439]}","Sun Apr 05 00:11:58 +0000 2020"
"13431595","{type: Point, coordinates: [38.577, -121.4947]}","Sun Apr 05 06:44:01 +0000 2020"
"13437350","{type: Point, coordinates: [39.34103394, -76.63142303]}","Sun Apr 05 20:02:41 +0000 2020"
"13452022","{type: Point, coordinates: [40.81659, 14.33329]}","Sun Apr 05 11:50:01 +0000 2020"
"13453582","{type: Point, coordinates: [-34.6104231, -58.4402856]}","Sun Apr 05 17:02:10 +0000 2020"
"13455563","{type: Point, coordinates: [40.5, -3.66666667]}","Sun Apr 05 09:13:52 +0000 2020"
"13459161","{type: Point, coordinates: [28.60005275, 77.40204172]}","Sun Apr 05 16:36:57 +0000 2020"
"13463402","{type: Point, coordinates: [59.44126, 18.05986]}","Sun Apr 05 18:17:16 +0000 2020"
"13466033","{type: Point, coordinates: [-8.2181, 114.372]}","Sun Apr 05 03:17:37 +0000 2020"
"13479179","{type: Point, coordinates: [-12.81820042, -38.46086437]}","Sun Apr 05 01:11:53 +0000 2020"
"13484145","{type: Point, coordinates: [-6.16666667, 106.8]}","Sun Apr 05 11:49:11 +0000 2020"
"13484862","{type: Point, coordinates: [1.72976, 98.7977499]}","Sun Apr 05 12:01:12 +0000 2020"
"13493543","{type: Point, coordinates: [39.30904137, -0.29732078]}","Sun Apr 05 10:18:54 +0000 2020"
"13495766","{type: Point, coordinates: [40.68333333, -73.94111111]}","Sun Apr 05 21:19:18 +0000 2020"
"13498429","{type: Point, coordinates: [-6.21797, 106.84701]}","Sun Apr 05 13:00:51 +0000 2020"
"13498819","{type: Point, coordinates: [-6.38678076, 107.11402035]}","Sun Apr 05 07:00:11 +0000 2020"
"13501870","{type: Point, coordinates: [-22.908, -43.1975]}","Sun Apr 05 19:53:16 +0000 2020"
"13506373","{type: Point, coordinates: [-28.0183, 153.3921]}","Sun Apr 05 00:16:56 +0000 2020"
"13508262","{type: Point, coordinates: [34.0522, -118.243]}","Sun Apr 05 04:44:17 +0000 2020"
"13512926","{type: Point, coordinates: [-23.53067, -46.56016]}","Sun Apr 05 18:34:21 +0000 2020"
"13514056","{type: Point, coordinates: [37.02702703, -76.44129694]}","Sun Apr 05 03:48:14 +0000 2020"
"13516978","{type: Point, coordinates: [39.09389297, -0.46385585]}","Sun Apr 05 08:13:07 +0000 2020"
"13517694","{type: Point, coordinates: [17.4904, 78.401]}","Sun Apr 05 22:04:43 +0000 2020"
"13518193","{type: Point, coordinates: [34.13681744, -118.2078]}","Sun Apr 05 04:48:08 +0000 2020"
"13522392","{type: Point, coordinates: [-28.8833, 31.9]}","Sun Apr 05 04:58:38 +0000 2020"
"13522704","{type: Point, coordinates: [-6.2897453, 106.85573709]}","Sun Apr 05 12:06:23 +0000 2020"
"13525837","{type: Point, coordinates: [45.63697547, -73.56726563]}","Sun Apr 05 06:58:33 +0000 2020"
"13527901","{type: Point, coordinates: [42.9047, -78.8494]}","Sun Apr 05 18:17:13 +0000 2020"
"13530278","{type: Point, coordinates: [33.98272465, -117.37428803]}","Sun Apr 05 02:43:23 +0000 2020"
"13530339","{type: Point, coordinates: [-27.48321291, -58.83160072]}","Sun Apr 05 01:59:40 +0000 2020"
"13534591","{type: Point, coordinates: [-6.75, 111.017]}","Sun Apr 05 04:27:03 +0000 2020"
"13536947","{type: Point, coordinates: [14.54850506, 121.05104471]}","Sun Apr 05 02:28:15 +0000 2020"
"13540921","{type: Point, coordinates: [-1.25730257, 116.87161446]}","Sun Apr 05 19:04:34 +0000 2020"
"13541723","{type: Point, coordinates: [-6.28546357, 106.91434768]}","Sun Apr 05 06:32:48 +0000 2020"
"13544897","{type: Point, coordinates: [-6.36353499, 106.86798852]}","Sun Apr 05 11:06:10 +0000 2020"
"13548291","{type: Point, coordinates: [-6.88476, 107.827]}","Sun Apr 05 04:45:37 +0000 2020"
"13549285","{type: Point, coordinates: [36.0292, -115.025]}","Sun Apr 05 07:29:37 +0000 2020"
"13549849","{type: Point, coordinates: [40.8045, -73.9437]}","Sun Apr 05 23:53:24 +0000 2020"
"13551079","{type: Point, coordinates: [17.8065, -97.7797]}","Sun Apr 05 17:47:10 +0000 2020"
"13554325","{type: Point, coordinates: [48.883007, 2.344849]}","Sun Apr 05 06:47:20 +0000 2020"
"13555297","{type: Point, coordinates: [53.43851083, -3.04319764]}","Sun Apr 05 07:00:47 +0000 2020"
"13558221","{type: Point, coordinates: [-0.633333, 100.133]}","Sun Apr 05 07:44:53 +0000 2020"
"13559422","{type: Point, coordinates: [48.1477, 17.1075]}","Sun Apr 05 08:31:39 +0000 2020"
"13565151","{type: Point, coordinates: [-8.03092667, 112.61600333]}","Sun Apr 05 21:19:47 +0000 2020"
"13566841","{type: Point, coordinates: [45.4643, 9.1897]}","Sun Apr 05 22:09:22 +0000 2020"
"13575303","{type: Point, coordinates: [36.74527778, -3.52055556]}","Sun Apr 05 10:19:06 +0000 2020"
"13577815","{type: Point, coordinates: [-6.819835, 107.137584]}","Sun Apr 05 05:59:24 +0000 2020"
"13579803","{type: Point, coordinates: [12.971117, 77.597645]}","Sun Apr 05 12:31:21 +0000 2020"
"13583247","{type: Point, coordinates: [-6.7025, 111.3321]}","Sun Apr 05 02:17:04 +0000 2020"
"13584874","{type: Point, coordinates: [8.3041, -62.7209]}","Sun Apr 05 12:50:49 +0000 2020"
"13586822","{type: Point, coordinates: [26.5059945, 74.5505391]}","Sun Apr 05 15:48:51 +0000 2020"
"13588406","{type: Point, coordinates: [45.0702, 7.6777]}","Sun Apr 05 14:37:48 +0000 2020"
"13592003","{type: Point, coordinates: [18.4715, -69.8927]}","Sun Apr 05 14:05:57 +0000 2020"
"13592368","{type: Point, coordinates: [-6.58972, 106.791]}","Sun Apr 05 12:00:38 +0000 2020"
"13593047","{type: Point, coordinates: [39.81006, -86.12195]}","Sun Apr 05 05:31:48 +0000 2020"
"13593719","{type: Point, coordinates: [40.7779, -73.9675]}","Sun Apr 05 11:35:38 +0000 2020"
"13593821","{type: Point, coordinates: [38.4249, 27.1518]}","Sun Apr 05 02:26:19 +0000 2020"
"13596909","{type: Point, coordinates: [30.25519, -97.89211]}","Sun Apr 05 03:43:54 +0000 2020"
"13604524","{type: Point, coordinates: [1.29306, 103.856]}","Sun Apr 05 03:01:57 +0000 2020"
"13611425","{type: Point, coordinates: [-6.2646, 106.9833]}","Sun Apr 05 04:17:57 +0000 2020"
"13611585","{type: Point, coordinates: [28.7572, -81.3221]}","Sun Apr 05 19:38:54 +0000 2020"
"13614701","{type: Point, coordinates: [1.29306, 103.856]}","Sun Apr 05 04:47:22 +0000 2020"
"13620767","{type: Point, coordinates: [37.09595, -88.7756]}","Sun Apr 05 18:50:45 +0000 2020"
"13624367","{type: Point, coordinates: [35.7527, -86.9285]}","Sun Apr 05 02:31:36 +0000 2020"
"13625318","{type: Point, coordinates: [-22.78594735, -43.42066575]}","Sun Apr 05 17:46:25 +0000 2020"
"13625893","{type: Point, coordinates: [-0.052691, 109.3520419]}","Sun Apr 05 23:25:24 +0000 2020"
"13631613","{type: Point, coordinates: [34.10638859, -118.3798972]}","Sun Apr 05 00:32:02 +0000 2020"
"13631738","{type: Point, coordinates: [-3.25, 103.033]}","Sun Apr 05 09:35:57 +0000 2020"
"13633153","{type: Point, coordinates: [48.5833, 7.75]}","Sun Apr 05 07:57:51 +0000 2020"
"13642824","{type: Point, coordinates: [40.4, -3.68333]}","Sun Apr 05 18:05:03 +0000 2020"
"13646783","{type: Point, coordinates: [12.9366998, 100.9309913]}","Sun Apr 05 07:03:02 +0000 2020"
"13648060","{type: Point, coordinates: [45.126471, -93.509929]}","Sun Apr 05 17:35:07 +0000 2020"
"13650957","{type: Point, coordinates: [-6.31218079, 106.78673954]}","Sun Apr 05 10:49:18 +0000 2020"
"13653050","{type: Point, coordinates: [39.9527, -75.1651]}","Sun Apr 05 07:28:09 +0000 2020"
"13658926","{type: Point, coordinates: [33.84841, -84.37069]}","Sun Apr 05 19:50:23 +0000 2020"
"13670201","{type: Point, coordinates: [43.63170502, -116.20859998]}","Sun Apr 05 18:35:17 +0000 2020"
"13672091","{type: Point, coordinates: [40.88611, -74.2809599]}","Sun Apr 05 17:01:40 +0000 2020"
"13673719","{type: Point, coordinates: [16.2667, -92.2667]}","Sun Apr 05 18:19:17 +0000 2020"
"13675447","{type: Point, coordinates: [48.65027745, -123.55831598]}","Sun Apr 05 06:03:50 +0000 2020"
"13676452","{type: Point, coordinates: [49.75806, 12.08887]}","Sun Apr 05 19:34:04 +0000 2020"
"13680286","{type: Point, coordinates: [34.035995, -117.750255]}","Sun Apr 05 23:36:16 +0000 2020"
"13681222","{type: Point, coordinates: [-6.5244301, 106.8367777]}","Sun Apr 05 04:46:11 +0000 2020"
"13682264","{type: Point, coordinates: [-29.6944, -53.8125]}","Sun Apr 05 00:43:26 +0000 2020"
"13682841","{type: Point, coordinates: [-7.7466815, 111.33066035]}","Sun Apr 05 05:28:45 +0000 2020"
"13686205","{type: Point, coordinates: [25.80222222, -80.19]}","Sun Apr 05 01:15:50 +0000 2020"
"13692365","{type: Point, coordinates: [-5.49960341, 120.07325886]}","Sun Apr 05 06:27:56 +0000 2020"
"13697581","{type: Point, coordinates: [34.15107, -118.44434]}","Sun Apr 05 19:36:53 +0000 2020"
"13701008","{type: Point, coordinates: [-4.1205, 104.1716]}","Sun Apr 05 05:29:16 +0000 2020"
"13706384","{type: Point, coordinates: [3.1581, 101.7109]}","Sun Apr 05 12:47:02 +0000 2020"
"13714202","{type: Point, coordinates: [-1.26659905, 36.90796173]}","Sun Apr 05 06:29:30 +0000 2020"
"13719414","{type: Point, coordinates: [1.29306, 103.856]}","Sun Apr 05 06:32:48 +0000 2020"
"13722888","{type: Point, coordinates: [-6.29860812, 107.32478979]}","Sun Apr 05 06:17:21 +0000 2020"
"13723816","{type: Point, coordinates: [45.75975883, -73.56725453]}","Sun Apr 05 21:51:03 +0000 2020"
"13728635","{type: Point, coordinates: [39.1762123, 10.49662115]}","Sun Apr 05 16:20:20 +0000 2020"
"13735300","{type: Point, coordinates: [7.1608, 3.3483]}","Sun Apr 05 09:17:03 +0000 2020"
"13736410","{type: Point, coordinates: [-19.9191, -43.9387]}","Sun Apr 05 20:39:25 +0000 2020"
"13736586","{type: Point, coordinates: [-8.2812407, 111.7140787]}","Sun Apr 05 11:30:02 +0000 2020"
"13737063","{type: Point, coordinates: [40.77183497, 30.39520908]}","Sun Apr 05 12:35:02 +0000 2020"
"13737397","{type: Point, coordinates: [-37.83181, 144.97111]}","Sun Apr 05 22:10:08 +0000 2020"
"13741991","{type: Point, coordinates: [33.96145, -116.5105]}","Sun Apr 05 17:16:19 +0000 2020"
"13747899","{type: Point, coordinates: [1.72976, 98.7977499]}","Sun Apr 05 12:00:26 +0000 2020"
"13752849","{type: Point, coordinates: [45.6677507, -73.47935661]}","Sun Apr 05 21:51:02 +0000 2020"
"13762222","{type: Point, coordinates: [-6.91278, 107.606]}","Sun Apr 05 08:00:27 +0000 2020"
"13769144","{type: Point, coordinates: [48.87718, 2.74743]}","Sun Apr 05 18:21:21 +0000 2020"
"13772458","{type: Point, coordinates: [-7.08657, -41.46967]}","Sun Apr 05 18:34:24 +0000 2020"
"13775466","{type: Point, coordinates: [-9.54337, -35.76731]}","Sun Apr 05 18:17:17 +0000 2020"
"13777218","{type: Point, coordinates: [32.7774, -96.7977]}","Sun Apr 05 02:29:09 +0000 2020"
"13779365","{type: Point, coordinates: [10.6714, 76.4978]}","Sun Apr 05 14:34:13 +0000 2020"
"13789239","{type: Point, coordinates: [35.68239975, 139.75300598]}","Mon Apr 06 01:23:32 +0000 2020"
"13790793","{type: Point, coordinates: [8.0, -1.0]}","Mon Apr 06 08:36:56 +0000 2020"
"13790888","{type: Point, coordinates: [51.569854, -1.139447]}","Mon Apr 06 15:10:55 +0000 2020"
"13795043","{type: Point, coordinates: [-36.8473, 174.7657]}","Mon Apr 06 06:39:46 +0000 2020"
"13797683","{type: Point, coordinates: [40.8576, -73.3659]}","Mon Apr 06 08:06:27 +0000 2020"
"13801289","{type: Point, coordinates: [-6.2208928, 106.9236289]}","Mon Apr 06 00:11:33 +0000 2020"
"13805587","{type: Point, coordinates: [55.852472, -4.309626]}","Mon Apr 06 11:43:09 +0000 2020"
"13806367","{type: Point, coordinates: [19.35416667, -99.63083333]}","Mon Apr 06 15:10:27 +0000 2020"
"13810618","{type: Point, coordinates: [40.7207559, -74.0007613]}","Mon Apr 06 10:26:34 +0000 2020"
"13812138","{type: Point, coordinates: [-7.7466815, 111.33066035]}","Mon Apr 06 02:11:40 +0000 2020"
"13813173","{type: Point, coordinates: [10.5, -66.85]}","Mon Apr 06 11:13:30 +0000 2020"
"13818235","{type: Point, coordinates: [40.65, -73.95]}","Mon Apr 06 00:07:31 +0000 2020"
"13822108","{type: Point, coordinates: [3.31667, 98.5833]}","Mon Apr 06 12:27:35 +0000 2020"
"13825514","{type: Point, coordinates: [10.49026526, -66.80591779]}","Mon Apr 06 20:18:42 +0000 2020"
"13827052","{type: Point, coordinates: [-6.91278, 107.606]}","Mon Apr 06 23:59:20 +0000 2020"
"13827151","{type: Point, coordinates: [41.90096544, 12.48327971]}","Mon Apr 06 13:40:17 +0000 2020"
"13827331","{type: Point, coordinates: [-6.1803, 106.8233]}","Mon Apr 06 08:51:50 +0000 2020"
"13831806","{type: Point, coordinates: [-22.900833, -47.057222]}","Mon Apr 06 13:00:05 +0000 2020"
"13835266","{type: Point, coordinates: [-6.7025, 111.3321]}","Mon Apr 06 04:24:18 +0000 2020"
"13836495","{type: Point, coordinates: [17.0624457, -96.72300056]}","Mon Apr 06 16:56:36 +0000 2020"
"13838757","{type: Point, coordinates: [8.9812, -79.5354]}","Mon Apr 06 15:58:15 +0000 2020"
"13849979","{type: Point, coordinates: [28.5421, -81.3775]}","Mon Apr 06 14:55:32 +0000 2020"
"13853147","{type: Point, coordinates: [10.48333333, -66.86666667]}","Mon Apr 06 11:23:40 +0000 2020"
"13862944","{type: Point, coordinates: [6.45306, 3.39583]}","Mon Apr 06 13:12:00 +0000 2020"
