"Tweet_ID","Hashtag"
"1293321450040958978","#NKRI"
"1293321450040958978","#nkriberpancasilahargamati"
"1293321450040958978","#opposite6890"
"1293321450040958978","#pemerintah"
"1293321450040958978","#sayaindonesia"
"1293321450040958978","#virus"
"1293321450343079942","#CharacterDev"
"1293321450343079942","#ChooseLoveMovement"
"1293321450343079942","#EssentialLifeSkills"
"1293321450602901504","#Chinese"
"1293321452289232897","#coronavirus"
"1293321452289232897","#coronavirus"
"1293321452612128769","#MasksForAll"
"1293321452796538880","#Covid19"
"1293321453035814912","#coronavirus"
"1293321453035814912","#coronavirus"
"1293321453035814912","#TWICE"
"1293321453035814912","#TWICE"
"1293321454197583872","#Coronavirus"
"1293321455346814977","#coronavirus"
"1293321455346814977","#EFEURGENTE"
"1293321456680685568","#UniónYLuchaConElPueblo"
"1293321456680685568","#UniónYLuchaConElPueblo"
"1293321459411177474","#coronavírus"
"1293321459411177474","#covid"
"1293321459411177474","#Peru"
"1293321459775963136","#AméricaLatina"
"1293321459775963136","#coronavírus"
"1293321459775963136","#covid"
"1293321459775963136","#pandemia"
"1293321459775963136","#Peru"
"1293321459977388033","#WeMakeEvents"
"1293321460900134917","#VoteR"
"1293321461550260224","#coronavirus"
"1293321461550260224","#coronavirus"
"1293321461550260224","#COVID19"
"1293321461550260224","#COVID19"
"1293321461550260224","#COVIDIOT"
"1293321461550260224","#COVIDIOT"
"1293321461550260224","#falschpositiv"
"1293321461550260224","#falschpositiv"
"1293321461550260224","#pcr"
"1293321461550260224","#pcr"
"1293321461550260224","#plandemie"
"1293321461550260224","#plandemie"
"1293321461550260224","#ZeugenCoronas"
"1293321461550260224","#ZeugenCoronas"
"1293321466021400577","#LaVacunaArgentina"
"1293321468013498370","#Kway"
"1293321471587164160","#LaPrevenciónEsLaClave"
"1293321472560312326","#coronavirus"
"1293321472560312326","#MásLeídas"
"1293321472849719296","#COVID19"
"1293321472849719296","#COVID19"
"1293321472849719296","#StopTheSpread"
"1293321472849719296","#StopTheSpread"
"1293321474061803521","#ReporteCOVID19"
"1293321476712660992","#AANHPI"
"1293321476712660992","#AAPI2020"
"1293321476712660992","#COVID19"
"1293321477014446080","#Coronavirus"
"1293321477014446080","#COVID19"
"1293321477660516356","#Georgia"
"1293321478545408000","#diegocertified"
"1293321478545408000","#nasa"
"1293321478545408000","#usa<U+0001F1FA><U+0001F1F8>"
"1293321478713180160","#coronavirus"
"1293321481506549760","#HCQWorks"
"1293321481506549760","#Spicer"
"1293321481670230016","#CV19"
"1293321481670230016","#CV19"
"1293321481670230016","#Repu"
"1293321481670230016","#Repu"
"1293321482056212480","#COVIDIOTInChief"
"1293321482056212480","#TrumpVirus"
"1293321484312682496","#ApoyaCoahuila"
"1293321484312682496","#Coronavirus"
"1293321484312682496","#Covid19"
"1293321484312682496","#Saltillo"
"1293321485063458816","#DePrimeraFuente"
"1293321486435000326","#Coronavirus"
"1293321486435000326","#France"
"1293321486678269952","#EnVivo"
"1293321486678269952","#PrevenciónyAcción"
"1293321487752077313","#CCPVirus"
"1293321487752077313","#VitaminD"
"1293321488347561984","#EnVivo"
"1293321488347561984","#EnVivo"
"1293321488347561984","#PrevenciónYAcción"
"1293321488347561984","#PrevenciónYAcción"
"1293321489392046086","#ElRegresoDelNecio"
"1293321490105073664","#COV"
"1293321490105073664","#COV"
"1293321490105073664","#COV"
"1293321490163793920","#COVID19"
"1293321490163793920","#TrabajadoresDeLaConstrucción"
"1293321490448908288","#coronavirus"
"1293321490541273088","#covid"
"1293321491149467649","#bankingDetroit"
"1293321491149467649","#health"
"1293321491149467649","#safety"
"1293321491619229696","#coronavirus"
"1293321491870896129","#therewithyou"
"1293321492592242696","#colori"
"1293321492592242696","#coloringbook"
"1293321492592242696","#coloringbookforadults"
"1293321493187887105","#COVID"
"1293321493187887105","#COVID"
"1293321493527638016","#Instagram"
"1293321493754130432","#TeAvise"
"1293321494467158018","#derecho"
"1293321494840344582","#coronavirus"
"1293321494840344582","#PACA"
"1293321494853029891","#LávateLasManos"
"1293321495704481793","#DeathSantis"
"1293321495704481793","#DeathSantis"
"1293321495704481793","#DeathSantis"
"1293321495704481793","#DeathSantis"
"1293321495704481793","#DesantisGenocide"
"1293321495704481793","#DesantisGenocide"
"1293321495704481793","#DesantisGenocide"
"1293321495704481793","#DesantisGenocide"
"1293321495704481793","#DeSantisResignNow"
"1293321495704481793","#DeSantisResignNow"
"1293321495704481793","#DeSantisResignNow"
"1293321495704481793","#DeSantisResignNow"
"1293321496878751744","#Covid19"
"1293321497046593538","#LoveIsNotTourism"
"1293321497415749635","#G1"
"1293321497415749635","#G1PR"
"1293321498732703744","#Covid19mx"
"1293321499299008512","#BraunxMewSuppasit"
"1293321499697393666","#NotiMippCI"
"1293321500083105792","#Covid19mx"
"1293321500083105792","#Edoméx"
"1293321502084014081","#Broncos"
"1293321502084014081","#Bucs"
"1293321504613171203","#CuomoKilledGrandm"
"1293321504613171203","#RecallMurphy"
"1293321505275879429","#buenosvecinos"
"1293321505275879429","#buenosvecinos"
"1293321505275879429","#buenosvecinos"
"1293321505548439558","#BidenHarris2020"
"1293321505959325696","#BidenHarris2020"
"1293321506014007298","#artistas"
"1293321506764623879","#coronavirus"
"1293321506764623879","#coronavirus"
"1293321506764623879","#COVID19"
"1293321506764623879","#COVID19"
